address,Latitude,Longitude
부산광역시 강서구 과학산단로 558 (지사동),35.1497109,128.808608
부산광역시 강서구 과학산단로305번길 57 (지사동),35.1471851,128.831262
부산광역시 강서구 과학산단로305번길 7 (지사동),35.1484629,128.8365528
부산광역시 강서구 과학산단로305번길 8 (지사동),35.1483636,128.8356639
부산광역시 강서구 과학산단로305번길 8(지사동),35.1483636,128.8356639
부산광역시 강서구 과학산단로333번길 107 (지사동),35.142068,128.8262267
부산광역시 강서구 과학산단로333번길 21 (지사동),35.1472274,128.8338985
부산광역시 강서구 과학산단로333번길 22 (지사동),35.1469561,128.8324438
부산광역시 강서구 과학산단로333번길 29 (지사동),35.1463159,128.8336544
부산광역시 강서구 과학산단로333번길 32 (지사동),35.1461009,128.8326755
부산광역시 강서구 과학산단로333번길 42 (지사동),35.1460042,128.8319172
부산광역시 강서구 과학산단로333번길 50 (지사동),35.1454884,128.8311668
"부산광역시 강서구 과학산단로333번길 50, (지사동,1214-5) (지사동)",35.1454884,128.8311668
부산광역시 강서구 과학산단로333번길 70 (지사동),35.1442716,128.8294436
부산광역시 강서구 과학산단로333번길 77-14 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-16 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-26 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-30 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-36 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-40 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-55 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-59 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-63 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-65 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-67 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-69 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 77-8 (지사동),35.1461873,128.8318086
부산광역시 강서구 과학산단로333번길 9 (지사동),35.1480038,128.8341172
부산광역시 강서구 과학산단로369번길 14 (지사동),35.1475249,128.8286337
부산광역시 강서구 과학산단로369번길 20 (지사동),35.1470762,128.828728
부산광역시 강서구 과학산단로369번길 20(지사동),35.1470762,128.828728
부산광역시 강서구 과학산단로369번길 21 (지사동),35.1471969,128.8294118
부산광역시 강서구 과학산단로369번길 26 (지사동),35.1465147,128.8289879
부산광역시 강서구 과학산단로369번길 28 (지사동),35.1460936,128.8291372
부산광역시 강서구 과학산단로369번길 33 (지사동),35.1464647,128.8301002
부산광역시 강서구 과학산단로369번길 34 (지사동),35.1459481,128.8295824
부산광역시 강서구 과학산단로369번길 6 (지사동),35.1484444,128.8286222
부산광역시 강서구 과학산단로369번길 9 (지사동),35.1483303,128.8292192
부산광역시 강서구 구랑동 1185-1번지,35.1257615,128.8563838
부산광역시 강서구 구랑동 1200번지,35.1257615,128.8563838
부산광역시 강서구 구랑동 1210-1번지,35.1257615,128.8563838
부산광역시 강서구 구랑동 1226-7번지,35.1213989,128.8588578
부산광역시 강서구 구랑동 1227-3번지,35.1208905,128.8582293
부산광역시 강서구 금호순서길 121-11 (대저2동),35.1609333,128.9530672
부산광역시 강서구 금호순서길 121-12 (대저2동),35.1606069,128.9524992
부산광역시 강서구 금호순서길 121-17 (대저2동),35.1604393,128.9529549
부산광역시 강서구 금호순서길 136 (대저2동),35.160984,128.9516529
부산광역시 강서구 금호순서길 142 (대저2동),35.1608936,128.9513489
부산광역시 강서구 금호순서길 145-19 (대저2동),35.1601391,128.9522676
부산광역시 강서구 금호순서길 220 (대저2동),35.1593758,128.9474183
부산광역시 강서구 금호순서길 60 (대저2동),35.1624263,128.9553183
부산광역시 강서구 금호순서길 64 (대저2동),35.1623677,128.9551991
부산광역시 강서구 금호순서길 66 (대저2동),35.1622087,128.9550205
부산광역시 강서구 금호순서길 69-10 (대저2동),35.1615037,128.9546918
부산광역시 강서구 금호순서길 8-17 (대저2동),35.1639588,128.9582725
부산광역시 강서구 금호순서길 82 (대저2동),35.1619523,128.9541548
부산광역시 강서구 금호순서길 85 (대저2동),35.1616296,128.9542651
부산광역시 강서구 금호순서길 90-24 (대저2동),35.1627588,128.9542948
부산광역시 강서구 금호순서길 98 (대저2동),35.1607159,128.9518893
부산광역시 강서구 금호순서길282번가길 194-17 (대저2동),35.161164,128.9360796
부산광역시 강서구 금호순서길282번나길 37-7 (대저2동),35.1619191,128.9441307
부산광역시 강서구 금호순서길282번나길 5 (대저2동),35.1611979,128.9429775
부산광역시 강서구 금호순서길89번가길 22 (대저2동),35.1602999,128.9534802
부산광역시 강서구 금호순서길89번가길 23 (대저2동),35.1597645,128.9537066
부산광역시 강서구 금호순서길89번가길 27 (대저2동),35.1596571,128.9534935
부산광역시 강서구 금호순서길89번가길 30 (대저2동),35.1599857,128.9532065
부산광역시 강서구 금호순서길89번가길 35 (대저2동),35.1595297,128.953188
부산광역시 강서구 금호순서길89번가길 38 (대저2동),35.1599051,128.9529125
부산광역시 강서구 금호순서길89번가길 46 (대저2동),35.1595683,128.9525211
부산광역시 강서구 금호순서길89번가길 46-1(대저2동),35.1595683,128.9525211
부산광역시 강서구 금호순서길89번가길 70 (대저2동),35.1593051,128.9525299
부산광역시 강서구 금호순서길89번길 10 (대저2동),35.161137,128.9538664
부산광역시 강서구 금호순서길89번길 24-10 (대저2동),35.1607952,128.9540007
부산광역시 강서구 금호순서길89번길 24-16 (대저2동),35.1606469,128.9536072
부산광역시 강서구 금호순서길89번길 65 (대저2동),35.1591105,128.9556066
부산광역시 강서구 금호순서길89번길 70 (대저2동),35.1588293,128.9554793
부산광역시 강서구 기러기길 18 (강동동),35.1601824,128.9149523
부산광역시 강서구 기러기길 50 (강동동),35.1606496,128.9164667
부산광역시 강서구 낙동남로 1048 (명지동),35.1122446,128.9273254
부산광역시 강서구 낙동남로 1058-1 (명지동),35.1118294,128.9285789
부산광역시 강서구 낙동남로 690 (녹산동),35.1078049,128.8704687
부산광역시 강서구 낙동남로1013번길 19 (명지동),35.1154138,128.9250173
부산광역시 강서구 낙동남로1013번길 25 (명지동),35.1154138,128.9250173
부산광역시 강서구 낙동남로1013번길 37 (명지동),35.1154749,128.9244165
부산광역시 강서구 낙동남로1013번길 42 (명지동),35.1149529,128.9256096
부산광역시 강서구 낙동남로1013번길 42-1 (명지동),35.1148382,128.9258749
"부산광역시 강서구 낙동남로1013번길 42-1, 다온이엔지(명지동)",35.1148382,128.9258749
"부산광역시 강서구 낙동남로1013번길 45, 1층(명지동)",35.1154138,128.9250173
부산광역시 강서구 낙동남로1013번길 50 (명지동),35.1154138,128.9250173
부산광역시 강서구 낙동남로1013번길 58 (명지동),35.1154138,128.9250173
부산광역시 강서구 낙동남로456번길 25-10 (녹산동),35.1115601,128.8712294
부산광역시 강서구 낙동남로456번길 25-17 (녹산동),35.1118934,128.8711342
부산광역시 강서구 낙동남로456번길 25-24 (녹산동),35.1116763,128.8716233
부산광역시 강서구 낙동남로456번길 25-31 (녹산동),35.1120585,128.8718687
부산광역시 강서구 낙동남로456번길 25-42 (녹산동),35.1183026,128.883325
부산광역시 강서구 낙동남로456번길 25-8 (녹산동),35.1115601,128.8712294
부산광역시 강서구 낙동남로483번길 32 (녹산동),35.1130364,128.871255
부산광역시 강서구 낙동남로483번길 42 (녹산동),35.1128572,128.8707331
부산광역시 강서구 낙동남로511번길 11 (녹산동),35.1227667,128.8961624
부산광역시 강서구 낙동남로511번길 17 (녹산동),35.1186018,128.8878876
부산광역시 강서구 낙동남로511번길 18(녹산동),35.1190202,128.8852855
부산광역시 강서구 낙동남로511번길 26 (녹산동),35.1214774,128.8948679
부산광역시 강서구 낙동남로511번길 43 (녹산동),35.1196598,128.8941744
부산광역시 강서구 낙동남로511번길 49 (녹산동),35.1201249,128.893575
부산광역시 강서구 낙동남로511번길 55 (녹산동),35.1204874,128.8953936
부산광역시 강서구 낙동남로511번길 67 (녹산동),35.1206998,128.893115
부산광역시 강서구 낙동남로533번길 100 (녹산동),35.1147679,128.8923449
부산광역시 강서구 낙동남로533번길 14 (녹산동),35.1221416,128.8863001
부산광역시 강서구 낙동남로533번길 15 (녹산동),35.121138,128.8880655
부산광역시 강서구 낙동남로533번길 21 (녹산동),35.1178222,128.8876334
부산광역시 강서구 낙동남로533번길 22(녹산동),35.1165341,128.8876228
부산광역시 강서구 낙동남로533번길 27 (녹산동),35.1213735,128.895016
부산광역시 강서구 낙동남로533번길 30 (녹산동),35.1213572,128.8962555
부산광역시 강서구 낙동남로533번길 36 (녹산동),35.1198249,128.8959864
부산광역시 강서구 낙동남로533번길 41 (녹산동),35.1194623,128.8950433
"부산광역시 강서구 낙동남로533번길 41, B동 (녹산동)",35.1152632,128.8774645
부산광역시 강서구 낙동남로533번길 55 (녹산동),35.1204874,128.8953936
부산광역시 강서구 낙동남로533번길 63 (녹산동),35.121109,128.8938556
부산광역시 강서구 낙동남로533번길 71 (녹산동),35.119543,128.8919274
부산광역시 강서구 낙동남로533번길 74 (녹산동),35.119929,128.8933688
부산광역시 강서구 낙동남로533번길 75 (녹산동),35.1199139,128.8930944
부산광역시 강서구 낙동남로533번길 83 (녹산동),35.1185697,128.8922613
부산광역시 강서구 낙동남로533번길 86 (녹산동),35.1187332,128.8940524
부산광역시 강서구 낙동남로533번길 89 (녹산동),35.1181197,128.8937605
부산광역시 강서구 낙동남로533번길 95 (녹산동),35.1123917,128.865501
부산광역시 강서구 낙동남로533번길 96(녹산동),35.111915,128.8654762
부산광역시 강서구 낙동남로533번길 99 (녹산동),35.1186034,128.8913599
부산광역시 강서구 낙동남로549번길 12 (녹산동),35.1246665,128.8963444
부산광역시 강서구 낙동남로549번길 16 (녹산동),35.1193497,128.8891563
부산광역시 강서구 낙동남로549번길 21 (녹산동),35.1178222,128.8876334
부산광역시 강서구 낙동남로549번길 24 (녹산동),35.117329,128.8851828
부산광역시 강서구 낙동남로549번길 29 (녹산동),35.1215393,128.8953996
부산광역시 강서구 낙동남로549번길 34 (녹산동),35.1210911,128.8960321
부산광역시 강서구 낙동남로583번길 62-1 (녹산동),35.1149217,128.8827817
부산광역시 강서구 낙동남로583번길 66 (녹산동),35.1141446,128.8832362
부산광역시 강서구 낙동남로583번길 70 (녹산동),35.1141446,128.8832362
부산광역시 강서구 낙동남로605번길 24-15 (녹산동),35.114665,128.8846164
부산광역시 강서구 낙동남로605번길 24-21 (녹산동),35.114665,128.8846164
부산광역시 강서구 낙동남로605번길 24-9 (녹산동),35.114665,128.8846164
부산광역시 강서구 낙동남로605번길 32 (녹산동),35.1148568,128.8845099
부산광역시 강서구 낙동남로605번길 46-16 (녹산동),35.1152379,128.8844164
부산광역시 강서구 낙동남로605번길 46-21(녹산동),35.1152379,128.8844164
부산광역시 강서구 낙동남로605번길 46-24 (녹산동),35.1200521,128.8942742
부산광역시 강서구 낙동남로605번길 46-25 (녹산동),35.1200521,128.8942742
부산광역시 강서구 낙동남로605번길 46-29 (녹산동),35.1152379,128.8844164
부산광역시 강서구 낙동남로605번길 46-33 (녹산동),35.1152379,128.8844164
부산광역시 강서구 낙동남로605번길 46-9 (녹산동),35.1152379,128.8844164
부산광역시 강서구 낙동남로605번길 58 (녹산동),35.1147592,128.8833065
부산광역시 강서구 낙동남로605번길 60 (녹산동),35.1147454,128.883223
부산광역시 강서구 낙동남로622번길 11 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 23 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 23-1 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 47 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 47-1 (녹산동),35.1202124,128.8941728
부산광역시 강서구 낙동남로622번길 51 (녹산동),35.113477,128.8895346
부산광역시 강서구 낙동남로622번길 51-1 (녹산동),35.1135625,128.8895542
부산광역시 강서구 낙동남로622번길 55 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 57 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 62 (녹산동),35.1128618,128.889348
부산광역시 강서구 낙동남로622번길 71 (녹산동),35.113012,128.8902546
부산광역시 강서구 낙동남로622번길 72-1 (녹산동),35.1123038,128.8895997
부산광역시 강서구 낙동남로622번길 75 (녹산동),35.1127764,128.8904155
부산광역시 강서구 낙동남로622번길 75-1 (녹산동),35.1130583,128.890695
부산광역시 강서구 낙동남로622번길 78 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 78-1 (녹산동),35.1191769,128.8920704
"부산광역시 강서구 낙동남로622번길 78-2, (주)국제환경기술 (녹산동)",35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 80 (녹산동),35.1133252,128.8890969
부산광역시 강서구 낙동남로622번길 9 (녹산동),35.1148231,128.8877622
부산광역시 강서구 낙동남로644번길 23 (녹산동),35.1162002,128.8893137
부산광역시 강서구 낙동남로644번길 23-1 (녹산동),35.1162002,128.8893137
부산광역시 강서구 낙동남로644번길 26 (녹산동),35.1162002,128.8893137
부산광역시 강서구 낙동남로644번길 40 (녹산동),35.1162002,128.8893137
부산광역시 강서구 낙동남로644번길 9-1 (녹산동),35.1163395,128.8892157
부산광역시 강서구 낙동남로666번길 17-1 (녹산동),35.1164109,128.8914167
부산광역시 강서구 낙동남로666번길 17-2 (녹산동),35.1164109,128.8914167
부산광역시 강서구 낙동남로666번길 19-1 (녹산동),35.1164109,128.8914167
부산광역시 강서구 낙동남로666번길 37 (녹산동),35.1166615,128.891884
부산광역시 강서구 낙동남로666번길 37-1 (녹산동),35.1168922,128.8920214
부산광역시 강서구 낙동남로666번길 9-1 (녹산동),35.1217129,128.8963
부산광역시 강서구 낙동남로682번가길 9 (녹산동),35.1203968,128.8936394
부산광역시 강서구 낙동남로682번길 22-17 (녹산동),35.1179761,128.8917118
부산광역시 강서구 낙동남로682번길 87 (녹산동),35.1183484,128.8931986
부산광역시 강서구 낙동남로682번길 93 (녹산동),35.1193908,128.8935045
부산광역시 강서구 낙동남로682번길 94 (녹산동),35.1181886,128.8919971
부산광역시 강서구 낙동남로683번길 1 (녹산동),35.1189538,128.8907833
부산광역시 강서구 낙동남로683번길 15 (녹산동),35.119573,128.8896878
"부산광역시 강서구 낙동남로683번길 19-13, 레드맥스(녹산동)",35.1195191,128.8897846
부산광역시 강서구 낙동남로991번길 35 (명지동),35.1160594,128.9218834
부산광역시 강서구 낙동남로991번길 42-1 (명지동),35.1153746,128.9235081
부산광역시 강서구 낙동남로991번길 58 (명지동),35.1162651,128.923867
부산광역시 강서구 낙동북로 112-1(강동동),35.2176266,128.9375633
부산광역시 강서구 낙동북로 116 (강동동),35.2171831,128.9365191
부산광역시 강서구 낙동북로 116-1 (강동동),35.2177017,128.9365953
부산광역시 강서구 낙동북로 146 (강동동),35.2180317,128.9352986
부산광역시 강서구 낙동북로 146 (강동동),35.2180317,128.9352986
부산광역시 강서구 낙동북로 35 (강동동),35.2199236,128.9341417
부산광역시 강서구 낙동북로 46-16 (강동동),35.2186691,128.934581
부산광역시 강서구 낙동북로 46-18 (강동동),35.2186691,128.934581
부산광역시 강서구 낙동북로 46-20 (강동동),35.2186691,128.934581
부산광역시 강서구 낙동북로 490 (대저1동),35.2192709,128.9837716
"부산광역시 강서구 낙동북로102번가길 21, 에스에이치신소재(주) (강동동)",35.2161483,128.9391109
부산광역시 강서구 낙동북로102번가길 25 (강동동),35.2161483,128.9391109
부산광역시 강서구 낙동북로102번가길 28 (강동동),35.2161483,128.9391109
부산광역시 강서구 낙동북로102번가길 29 (강동동),35.2159207,128.9387804
부산광역시 강서구 낙동북로102번가길 31 (강동동),35.2161483,128.9391109
부산광역시 강서구 낙동북로102번가길 34 (강동동),35.2161483,128.9391109
부산광역시 강서구 낙동북로102번길 49(강동동),35.2153928,128.9387502
부산광역시 강서구 낙동북로102번길 51-4 (강동동),35.2150157,128.9385569
부산광역시 강서구 낙동북로102번길 57 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 57-1 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 57-2 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 63-1(강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 67 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 69 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 71 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 74 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 75 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로102번길 77 (강동동),35.2158261,128.9393656
부산광역시 강서구 낙동북로108번길 28 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 32 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 35 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 35-1 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 41-1 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 48 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 50 (강동동),35.2146765,128.9395163
부산광역시 강서구 낙동북로108번길 51 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 54 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 56 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 56-1 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 56-2 (강동동),35.2155475,128.9402205
부산광역시 강서구 낙동북로108번길 61 (강동동),35.2141272,128.9395714
부산광역시 강서구 낙동북로108번길 61-1 (강동동),35.2141272,128.9395714
부산광역시 강서구 낙동북로125번길 102-1 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로125번길 108 (강동동),35.2199888,128.9419006
부산광역시 강서구 낙동북로125번길 108-1 (강동동),35.2202391,128.9420584
부산광역시 강서구 낙동북로125번길 116 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로125번길 92 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로125번길 92-1 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로125번길 94 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로125번길 96-1 (강동동),35.2200403,128.9424647
부산광역시 강서구 낙동북로125번길 98-1 (강동동),35.2179844,128.9435189
부산광역시 강서구 낙동북로126번길 13 (강동동),35.2156143,128.9426091
부산광역시 강서구 낙동북로126번길 14-1 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 16-11 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 16-31 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 16-32 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 16-39(강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 20-1 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 23 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 24 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 25 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 27 (강동동),35.2144483,128.9426725
부산광역시 강서구 낙동북로126번길 28 (강동동),35.2150601,128.9417789
부산광역시 강서구 낙동북로126번길 36 (강동동),35.2147155,128.9415717
부산광역시 강서구 낙동북로126번길 37-16 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 37-17 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 40 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 40-1 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 42 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 48 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 49 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 5 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 50-2 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 52-2 (강동동),35.2143816,128.9405783
부산광역시 강서구 낙동북로126번길 53 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 55 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 68-12 (강동동),35.2138547,128.9405272
부산광역시 강서구 낙동북로126번길 68-20 (강동동),35.2139914,128.9402223
부산광역시 강서구 낙동북로126번길 8 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로126번길 9 (강동동),35.2138057,128.9411565
부산광역시 강서구 낙동북로138번길 116 (강동동),35.2108807,128.9419613
부산광역시 강서구 낙동북로138번길 120-13 (강동동),35.2106397,128.9418838
부산광역시 강서구 낙동북로138번길 120-18 (강동동),35.2106397,128.9418838
부산광역시 강서구 낙동북로138번길 120-7 (강동동),35.2106397,128.9418838
부산광역시 강서구 낙동북로138번길 14 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 16 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 20-12 (강동동),35.2148389,128.9430922
부산광역시 강서구 낙동북로138번길 20-5 (강동동),35.2148389,128.9430922
부산광역시 강서구 낙동북로138번길 20-7 (강동동),35.2148389,128.9430922
부산광역시 강서구 낙동북로138번길 21-2(강동동),35.2145215,128.9442627
부산광역시 강서구 낙동북로138번길 22 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 23 (강동동),35.2145508,128.9437435
부산광역시 강서구 낙동북로138번길 23-1 (강동동),35.2145508,128.9437435
부산광역시 강서구 낙동북로138번길 24 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 27 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 28 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 31 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 32 (강동동),35.2143232,128.9434586
부산광역시 강서구 낙동북로138번길 33 (강동동),35.2139252,128.9437461
부산광역시 강서구 낙동북로138번길 35 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 36 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 37 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 38 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 41 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 42 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 43 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 46 (강동동),35.2138319,128.9425369
부산광역시 강서구 낙동북로138번길 49 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 50 (강동동),35.2128997,128.942939
"부산광역시 강서구 낙동북로138번길 69, 웰연구소(강동동)",35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 72 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 8 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-13 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-14 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-15 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-17 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-18 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-20 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-23 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-25 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-27 (강동동),35.2128997,128.942939
부산광역시 강서구 낙동북로138번길 86-31 (강동동),35.2128997,128.942939
"부산광역시 강서구 낙동북로13번길 122, 해동콘크리트 (강동동)",35.2199205,128.9376929
부산광역시 강서구 낙동북로153번길 117-1 (강동동),35.2190398,128.9443615
부산광역시 강서구 낙동북로153번길 119 (강동동),35.2190398,128.9443615
부산광역시 강서구 낙동북로153번길 125 (강동동),35.2190398,128.9443615
부산광역시 강서구 낙동북로153번길 125-3 (강동동),35.2190398,128.9443615
부산광역시 강서구 낙동북로161번길 110 (대저1동),35.2178267,128.9460809
부산광역시 강서구 낙동북로188번길 12 (대저1동),35.2139058,128.9483095
"부산광역시 강서구 낙동북로212번길 5-15, 1664-1 (대저1동)",35.2131235,128.9520831
부산광역시 강서구 낙동북로219번길 35 (대저1동),35.2152273,128.9516342
부산광역시 강서구 낙동북로21번길 26 (강동동),35.2206757,128.9338065
부산광역시 강서구 낙동북로31번길 10 (강동동),35.2202016,128.9346653
부산광역시 강서구 낙동북로31번길 11 (강동동),35.2201492,128.9338785
부산광역시 강서구 낙동북로31번길 14 (강동동),35.2202016,128.9346653
부산광역시 강서구 낙동북로31번길 41(강동동),35.2202016,128.9346653
부산광역시 강서구 낙동북로31번길 9 (강동동),35.2202016,128.9346653
부산광역시 강서구 낙동북로43번길 38-16 (강동동),35.2191881,128.9372868
부산광역시 강서구 낙동북로43번길 38-19 (강동동),35.2191881,128.9372868
부산광역시 강서구 낙동북로43번길 38-20 (강동동),35.2191881,128.9372868
부산광역시 강서구 낙동북로43번길 38-28 (강동동),35.2191881,128.9372868
부산광역시 강서구 낙동북로43번길 38-7 (강동동),35.2191881,128.9372868
부산광역시 강서구 낙동북로43번길 5-19 (강동동),35.2200616,128.9344838
부산광역시 강서구 낙동북로60번길 24-1 (강동동),35.2174322,128.936355
부산광역시 강서구 낙동북로60번길 32-13 (강동동),35.2171661,128.9362663
부산광역시 강서구 낙동북로60번길 32-16 (강동동),35.2171661,128.9362663
부산광역시 강서구 낙동북로60번길 32-17 (강동동),35.2171661,128.9362663
부산광역시 강서구 낙동북로60번길 32-18 (강동동),35.2171661,128.9362663
부산광역시 강서구 낙동북로60번길 32-9 (강동동),35.2171661,128.9362663
부산광역시 강서구 낙동북로60번길 4(강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 4-1 (강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 4-2 (강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 4-3 (강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 4-4 (강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 4-5 (강동동),35.2173814,128.9361358
부산광역시 강서구 낙동북로60번길 6-13 (강동동),35.2179429,128.9361719
부산광역시 강서구 낙동북로63번길 46 (강동동),35.2205937,128.9357278
부산광역시 강서구 낙동북로63번길 65 (강동동),35.2198147,128.9360764
부산광역시 강서구 낙동북로73번가길 54-1 (강동동),35.2218678,128.9359655
부산광역시 강서구 낙동북로73번가길 56 (강동동),35.2218678,128.9359655
부산광역시 강서구 낙동북로73번가길 76 (강동동),35.2216904,128.9355328
부산광역시 강서구 낙동북로73번가길 78 (강동동),35.2217273,128.9354278
부산광역시 강서구 낙동북로73번가길 82-1 (강동동),35.2219012,128.9353221
부산광역시 강서구 낙동북로73번길 131 (강동동),35.2228175,128.9408371
부산광역시 강서구 낙동북로73번길 15 (강동동),35.2188402,128.9377552
부산광역시 강서구 낙동북로76번길 21-5 (강동동),35.2168989,128.9383018
부산광역시 강서구 낙동북로76번길 22-1 (강동동),35.2167617,128.9381091
부산광역시 강서구 낙동북로76번길 26 (강동동),35.2167617,128.9381091
부산광역시 강서구 낙동북로76번길 41 (강동동),35.2167617,128.9381091
