address,Latitude,Longitude
대구광역시 북구 읍내동 308,35.9526624,128.5535998
대구광역시 북구 노원동3가 439,35.8933438,128.559188
대구광역시 북구 서변동 136-3,35.930293,128.5995548
대구광역시 북구 태전동 624-4,35.9209686,128.5469465
대구광역시 북구 침산동 1035-3,35.8999259,128.5795719
대구광역시 북구 산격동 517,35.9013603,128.6041832
대구광역시 북구 읍내동 810,35.9465312,128.5529341
대구광역시 북구 노원동3가 4-2,35.9034186,128.5761786
대구광역시 북구 노원동3가 177-13,35.8970058,128.571442
대구광역시 북구 검단동 570-4,35.9120939,128.6123815
대구광역시 북구 노원동3가 49-2,35.9001378,128.5726089
대구광역시 북구 노원동3가 232-1,35.8950783,128.5668046
대구광역시 북구 노원동3가 237-42,35.8957855,128.5643893
대구광역시 북구 노원동3가 181-9,35.8966118,128.5712919
대구광역시 북구 산격동 321-4,35.9094268,128.6060083
"대구광역시 북구 태전동 500-1,499-3",35.9168109,128.5479417
대구광역시 북구 노원동2가 20-2,35.8932912,128.5756721
대구광역시 북구 노원동3가 1139-1,35.8942429,128.5758751
대구광역시 북구 노원동3가 59-40,35.8999347,128.5690714
대구광역시 북구 노원동3가 313-2,35.893086,128.5651599
대구광역시 북구 노원동3가 627-2,35.8928364,128.5580236
대구광역시 북구 침산동 772-1,35.9028346,128.5880701
대구광역시 북구 노원동3가 354,35.8930438,128.5664622
대구광역시 북구 검단동 1393-46외4필지,35.9175969,128.6210587
대구광역시 북구 노원동3가 46-1,35.9003405,128.5739474
대구광역시 북구 노원동3가 56-38,35.9019002,128.5713996
대구광역시 북구 침산동 1077,35.8983531,128.5834908
대구광역시 북구 노원동3가 643,35.8908724,128.5584074
대구광역시 북구 노원동3가 395-7,35.8923556,128.5633204
대구광역시 북구 노원동3가 193,35.8987275,128.5641742
대구광역시 북구 노원동3가 321,35.8931645,128.5662936
대구광역시 북구 침산동 1066-2,35.8988289,128.5812665
대구광역시 북구 노원동3가 41-2,35.8998213,128.5758346
대구광역시 북구 노원동3가 538-2,35.8928111,128.5558889
대구광역시 북구 침산동 900-5,35.9027911,128.5838734
대구광역시 북구 침산동 920,35.901893,128.5828321
대구광역시 북구 노원동3가 168,35.8983091,128.5722024
대구광역시 북구 노원동3가 474-7,35.8952697,128.5586421
대구광역시 북구 노원동3가 38-2,35.8990636,128.5740689
대구광역시 북구 노원동3가 438-1,35.8933182,128.5594592
"대구광역시 북구 산격동 1420,1420-19",35.8909004,128.6056422
대구광역시 북구 산격동 724-25,35.9025709,128.594396
대구광역시 북구 노원동3가 301,35.8936605,128.5650787
대구광역시 북구 구암동 482-39,35.9307481,128.5617364
대구광역시 북구 침산동 788,35.9019534,128.5878299
"대구광역시 북구 국우동 756-1,3",35.9473369,128.5727364
"대구광역시 북구 매천동 207-2,203-1",35.9106522,128.5427695
대구광역시 북구 검단동 838-46,35.9116202,128.6214253
대구광역시 북구 노원동3가 59-52,35.9008623,128.5678794
대구광역시 북구 서변동 1282,35.9139932,128.5996601
대구광역시 북구 노원동3가 46-2,35.9002018,128.5741148
대구광역시 북구 노원동3가 1116-1,35.894811,128.574879
대구광역시 북구 검단동 838-68,35.9123195,128.6214573
대구광역시 북구 노원동3가 480-3,35.8948793,128.5563564
"대구광역시 북구 매천동 269-9,10",35.9066012,128.5476641
대구광역시 북구 노원동3가 61-14,35.900262,128.5669335
대구광역시 북구 태전동 426-2,35.9224079,128.548746
"대구광역시 북구 침산동 833, 2층",35.901374,128.5855878
대구광역시 북구 침산동 833,35.901374,128.5855878
"대구광역시 북구 관음동 208, 211",35.9429938,128.5451951
대구광역시 북구 노원동3가 616-1,35.8917751,128.5569461
대구광역시 북구 노원동3가 247-1,35.8960017,128.5611441
대구광역시 북구 노원동3가 74-8,35.8990573,128.5718112
대구광역시 북구 고성동2가 95-1,35.8799131,128.5842182
대구광역시 북구 침산동 901,35.9030896,128.583643
대구광역시 북구 관음동 1230-2,35.9429333,128.5420358
대구광역시 북구 검단동 511-1,35.9131997,128.6113475
대구광역시 북구 검단동 887-130,35.9134277,128.6173466
대구광역시 북구 산격동 14-160,35.9126221,128.6066874
대구광역시 북구 노원동3가 501-4,35.8935955,128.5533024
대구광역시 북구 노원동3가 44,35.9006506,128.5748802
대구광역시 북구 노원동3가 10-5,35.9032051,128.5740756
대구광역시 북구 침산동 691-1,35.9012132,128.5904332
대구광역시 북구 노원동3가 47-6,35.900386,128.5731003
대구광역시 북구 노원동3가 40-4,35.899538,128.5753285
대구광역시 북구 노원동3가 650,35.8917962,128.5586144
대구광역시 북구 침산동 772-1,35.9028346,128.5880701
"대구광역시 북구 팔달동 524-19, 81",35.8988678,128.5476718
대구광역시 북구 검단동 838-110,35.9133435,128.6191686
대구광역시 북구 노원동3가 51-5,35.9005335,128.5739078
대구광역시 북구 검단동 838-122,35.9114631,128.6211404
대구광역시 북구 노원동3가 685-1,35.8906608,128.5614686
대구광역시 북구 노원동3가 611-1,35.8911008,128.5569791
대구광역시 북구 노원동3가 384-4,35.8929185,128.5635991
대구광역시 북구 매천동 209-2,35.9104094,128.5418594
대구광역시 북구 노원동3가 1052-1,35.8964496,128.5746781
"대구광역시 북구 노원동3가 22-9,10",35.9011286,128.5757433
대구광역시 북구 노원동3가 406,35.893203,128.5627138
대구광역시 북구 노원동3가 1039-1,35.8950516,128.5728126
대구광역시 북구 산격동 10-20,35.9129139,128.6092235
"대구광역시 북구 매천동 269-11,14,15",35.9076462,128.5481732
대구광역시 북구 침산동 783,35.9020935,128.5862634
대구광역시 북구 노원동3가 1155,35.8951004,128.5774797
대구광역시 북구 동천동 952-4,35.9427463,128.557677
대구광역시 북구 침산동 911,35.9027017,128.5813004
대구광역시 북구 노원동3가 245-2,35.8967034,128.5618081
대구광역시 북구 노원동3가 678-2,35.8909875,128.560206
대구광역시 북구 노원동3가 56-76,35.9015644,128.5726335
대구광역시 북구 도남동 산 57-4,35.972468,128.5815431
대구광역시 북구 침산동 850,35.9006543,128.5825317
대구광역시 북구 노원동3가 474-2,35.8955345,128.5588965
"대구광역시 북구 대현동 415-2,3",35.8846376,128.6046586
대구광역시 북구 침산동 871-1,35.9017327,128.5841093
대구광역시 북구 대현동 230-1,35.8863699,128.6028731
대구광역시 북구 침산동 1049-1,35.8992149,128.5808595
대구광역시 북구 학정동 922-3,35.9540901,128.5653923
대구광역시 북구 학정동 91-1,35.9512726,128.5697707
대구광역시 북구 노원동3가 22-8,35.9010479,128.5752929
대구광역시 북구 노원동3가 212,35.8968562,128.5691767
대구광역시 북구 칠성동2가 302-131,35.8778148,128.5930681
대구광역시 북구 읍내동 1206-4 장원빌딩 6층,35.9425419,128.550398
대구광역시 북구 검단동 777-67,35.9111499,128.6231323
대구광역시 북구 노원동3가 433-11,35.8929006,128.5599126
대구광역시 북구 침산동 1026-2,35.8997351,128.5817551
대구광역시 북구 침산동 838-2,35.901735,128.5849236
대구광역시 북구 침산동 1026-4,35.8995762,128.5823709
대구광역시 북구 노원동3가 481-9,35.8946459,128.5557621
대구광역시 북구 검단동 777-85,35.9127521,128.6250981
대구광역시 북구 태전동 122,35.9224284,128.5396653
"대구광역시 북구 읍내동 1236-21,30,394-7",35.9511185,128.5537974
대구광역시 북구 침산동 772 3층,35.9029178,128.5878326
대구광역시 북구 노원동2가 42,35.8928776,128.5746944
대구광역시 북구 노원동3가 1202-6,35.9010169,128.5779891
대구광역시 북구 침산동 612-1,35.8978397,128.5907848
대구광역시 북구 노원동3가 429-26,35.8934921,128.5604418
대구광역시 북구 태전동 501-1,35.9176381,128.5473767
대구광역시 북구 노원동3가 239-10,35.8951599,128.5622924
대구광역시 북구 노원동1가 123,35.8905914,128.5787485
대구광역시 북구 노원동3가 1013,35.893586,128.5699863
대구광역시 북구 노원동3가 494-2,35.8938453,128.5530826
대구광역시 북구 침산동 1080,35.8987614,128.5836776
대구광역시 북구 산격동 1674,35.9070322,128.61132
대구광역시 북구 동호동 233 외 6필지,35.9613001,128.5583684
대구광역시 북구 노원동3가 187-58,35.8999656,128.5659554
대구광역시 북구 노원동3가 1205-14,35.9004574,128.5783251
대구광역시 북구 노원동3가 201-1,35.8980424,128.5680199
대구광역시 북구 침산동 695,35.9011666,128.589663
"대구광역시 북구 금호동 609-6,5, 555-1",35.885839,128.5306859
대구광역시 북구 노원동3가 1206-3(2층),35.8995728,128.5774723
대구광역시 북구 복현동 536-2,35.8983513,128.6166701
대구광역시 북구 노원동3가 883,35.8911354,128.5663434
대구광역시 북구 침산동 750-2 2층,35.9019766,128.5889866
대구광역시 북구 침산동 1081번지 3층,35.8991374,128.5840149
대구광역시 북구 노원동3가 276,35.8944469,128.5642125
대구광역시 북구 침산동 1095-3,35.8977437,128.5831429
대구광역시 북구 노원동3가 187-67,35.9001691,128.5656256
대구광역시 북구 노원동3가 451,35.8932356,128.5576531
대구광역시 북구 노원동3가 220-7,35.8954,128.5658587
대구광역시 북구 서변동 1290-57,35.9130194,128.5995563
대구광역시 북구 노원동3가 198-15,35.8976196,128.5642084
대구광역시 북구 노원동3가 1202-6,35.9010169,128.5779891
대구광역시 북구 노원동3가 183-9,35.8962654,128.5721035
대구광역시 북구 노원동3가 36-4,35.8982201,128.5748017
대구광역시 북구 노원동3가 655-1,35.891652,128.5586056
대구광역시 북구 침산동 1042-7,35.8996432,128.5841593
대구광역시 북구 노원동3가 177-8,35.8973153,128.5711817
대구광역시 북구 노원동3가 200-4,35.8982379,128.5636312
대구광역시 북구 노원동3가 23-3,35.901463,128.5749869
대구광역시 북구 노원동3가 217,35.896515,128.5667905
"대구광역시 북구 침산동 1076-3, 2층",35.8986971,128.5827998
대구광역시 북구 침산동 1076-3,35.8986971,128.5827998
대구광역시 북구 침산동 1100-13,35.8979049,128.5822324
대구광역시 북구 노원동3가 400,35.8928056,128.5617241
대구광역시 북구 학정동 474 외5필지,35.9561644,128.5653029
대구광역시 북구 노원동3가 259-1,35.8943967,128.5616744
대구광역시 북구 침산동 780-11,35.9028373,128.5862301
대구광역시 북구 검단동 838-108,35.9135424,128.6197529
대구광역시 북구 노원동3가 444-1,35.8937604,128.5583679
대구광역시 북구 노원동3가 501-1,35.8936769,128.5530426
대구광역시 북구 학정동 926-7,35.9523857,128.5657837
대구광역시 북구 노원동3가 272-1,35.8949682,128.5652951
대구광역시 북구 노원동3가 74-5,35.8981924,128.5704081
대구광역시 북구 관음동 354,35.942445,128.5413985
대구광역시 북구 노원동3가 396,35.8925219,128.5622637
대구광역시 북구 침산동 1002-2,35.9018461,128.5798551
대구광역시 북구 노원동3가 1205-15,35.9004737,128.5784859
대구광역시 북구 노원동3가 62-8,35.8994505,128.5675735
대구광역시 북구 노원동3가 312,35.8930816,128.5649538
대구광역시 북구 검단동 720-3,35.9147431,128.6218009
"대구광역시 북구 노원동3가 250, B동",35.896052,128.5600168
대구광역시 북구 노원동3가 230,35.8952597,128.5680798
대구광역시 북구 노원동3가 494-2,35.8938453,128.5530826
대구광역시 북구 노원동3가 151,35.8969625,128.5725871
대구광역시 북구 노원동3가 62-10,35.9001057,128.5677876
대구광역시 북구 노원동3가 1112-3,35.8944816,128.573071
대구광역시 북구 팔달동 413 외3필지,35.894593,128.5338437
대구광역시 북구 검단동 887-141,35.910667,128.6192629
대구광역시 북구 노원동3가 275,35.8943497,128.5645751
대구광역시 북구 침산동 1200-2,35.8953761,128.5786326
대구광역시 북구 노원동3가 230-3,35.8957374,128.567886
대구광역시 북구 침산동 929-2,35.9019327,128.5817024
대구광역시 북구 침산동 986-2,35.9025323,128.5801747
대구광역시 북구 침산동 1081-5,35.8989057,128.5836455
대구광역시 북구 노원동3가 547-14,35.8920157,128.5561802
대구광역시 북구 노원동3가 547-12,35.8921049,128.5558097
대구광역시 북구 노원동3가 492-7,35.8939748,128.5543152
대구광역시 북구 노원동3가 405,35.8931525,128.5629007
대구광역시 북구 노원동1가 200-1,35.8890149,128.5778243
대구광역시 북구 침산동 1081,35.8991374,128.5840149
대구광역시 북구 노원동3가 22-3,35.9005214,128.5757001
대구광역시 북구 노원동3가 210-1,35.8970488,128.5669372
대구광역시 북구 노원동3가 227,35.8966274,128.5693324
대구광역시 북구 침산동 1211,35.8953815,128.5788299
대구광역시 북구 노원동3가 671,35.8918984,128.5602855
대구광역시 북구 노원동3가 1075-2,35.8975132,128.577114
대구광역시 북구 침산동 504-3,35.8945605,128.5873388
대구광역시 북구 태전동 557,35.9168336,128.5510376
대구광역시 북구 노원동3가 217-1,35.8963222,128.566963
대구광역시 북구 노원동3가 501-4,35.8935955,128.5533024
대구광역시 북구 노원동3가 1157-3,35.8966043,128.5779481
대구광역시 북구 노원동3가 3-15,35.903074,128.5762459
대구광역시 북구 노원동3가 230-8,35.8953181,128.5677346
"대구광역시 북구 노원동3가 1202-6, 2층",35.9010169,128.5779891
대구광역시 북구 노원동3가 107,35.8974576,128.5731024
대구광역시 북구 침산동 880,35.9022996,128.5844747
대구광역시 북구 학정동 533 외 2필지,35.9506599,128.5645975
대구광역시 북구 노원동3가 24-3 2층,35.9017809,128.5756129
대구광역시 북구 칠성동2가 340-7,35.8788286,128.5958355
대구광역시 북구 노원동2가 73-2,35.8917466,128.574303
대구광역시 북구 읍내동 378,35.9605039,128.5522
대구광역시 북구 노원동3가 1199-15,35.9031229,128.5786203
대구광역시 북구 노원동3가 229-7,35.8958414,128.5680208
대구광역시 북구 노원동3가 21-1,35.9007796,128.5761717
대구광역시 북구 침산동 1076-9,35.8986457,128.5831772
대구광역시 북구 노원동3가 74-2,35.899122,128.5724199
대구광역시 북구 노원동3가 266,35.8948331,128.5643183
대구광역시 북구 노원동3가 617-1,35.8920266,128.5573267
대구광역시 북구 노원동3가 475-6,35.8953188,128.5579745
대구광역시 북구 노원동3가 475-5,35.8953188,128.5579745
대구광역시 북구 노원동3가 212-8,35.897363,128.568539
대구광역시 북구 침산동 1095-1,35.8977164,128.583382
대구광역시 북구 노원동3가 71-10,35.8979545,128.5694527
대구광역시 북구 노원동3가 188-2,35.8995296,128.5649575
대구광역시 북구 노원동3가 35-2,35.8973414,128.5746048
대구광역시 북구 침산동 913-1,35.9028936,128.5820618
대구광역시 북구 노원동3가 62-8,35.8994505,128.5675735
대구광역시 북구 노원동3가 181-14,35.8962327,128.5706455
대구광역시 북구 노원동3가 1039-2,35.8949762,128.5725451
대구광역시 북구 노원동3가 234-13,35.8940618,128.5679017
대구광역시 북구 노원동3가 275,35.8943497,128.5645751
대구광역시 북구 침산동 652,35.8994027,128.590586
대구광역시 북구 금호동 219,35.8973743,128.5252917
대구광역시 북구 노원동3가 216-5,35.8964534,128.5670526
대구광역시 북구 노원동3가 689-4,35.8909442,128.561578
대구광역시 북구 노원동3가 1206-3,35.8995728,128.5774723
대구광역시 북구 노원동3가 3-6,35.9033537,128.5763643
대구광역시 북구 노원동3가 241-14,35.8970969,128.5630427
대구광역시 북구 침산동 1070,35.8991861,128.5825121
대구광역시 북구 침산동 1076-4,35.8985227,128.5827033
"대구광역시 북구 노원동3가 45-6, 2층",35.9000583,128.574527
대구광역시 북구 침산동 1196,35.8962256,128.5789025
대구광역시 북구 침산동 922,35.9017315,128.5823025
대구광역시 북구 노원동3가 56-34,35.9021467,128.5713106
대구광역시 북구 노원동3가 394-2,35.8920629,128.5630724
대구광역시 북구 침산동 861,35.9010894,128.5810803
대구광역시 북구 노원동3가 2-1,35.9032666,128.5768655
대구광역시 북구 노원동3가 1217,35.8977099,128.5781899
대구광역시 북구 침산동 1077,35.8983531,128.5834908
대구광역시 북구 노원동3가 671,35.8918984,128.5602855
대구광역시 북구 노원동3가 74-13,35.8988475,128.5711861
대구광역시 북구 노원동3가 74-13,35.8988475,128.5711861
대구광역시 북구 노원동3가 238-7,35.8946284,128.5626109
대구광역시 북구 태전동 881-122,35.9158971,128.544136
대구광역시 북구 침산동 1079,35.8985888,128.5835778
대구광역시 북구 노원동3가 238-7,35.8946284,128.5626109
대구광역시 북구 검단동 887-134,35.9129696,128.6163393
대구광역시 북구 학정동 515-3,35.9548814,128.5631055
대구광역시 북구 학정동 135,35.9504146,128.5699663
대구광역시 북구 노원동3가 481,35.8945457,128.5554048
대구광역시 북구 노원동3가 62-11,35.8999888,128.5679208
대구광역시 북구 학정동 79-2 공병대대 수송부,35.9522305,128.5686835
대구광역시 북구 노원동3가 265,35.894615,128.5639379
대구광역시 북구 노원동3가 1202-9,35.9008962,128.5787271
대구광역시 북구 노원동3가 187-5,35.8982738,128.5659666
대구광역시 북구 노원동3가 279-2,35.8935121,128.5642546
대구광역시 북구 동호동 214,35.960502,128.5586588
대구광역시 북구 침산동 915,35.9026928,128.5825721
대구광역시 북구 노원동3가 433-1,35.8931327,128.5601978
대구광역시 북구 노원동3가 101,35.8969289,128.5732194
대구광역시 북구 노원동3가 23,35.9016717,128.575457
대구광역시 북구 노원동3가 23,35.9016717,128.575457
대구광역시 북구 노원동2가 73-1,35.8919616,128.574381
대구광역시 북구 노원동3가 187-3,35.9004669,128.5661119
대구광역시 북구 노원동3가 1154,35.8951387,128.5777691
대구광역시 북구 노원동3가 1200-2,35.9021422,128.578467
대구광역시 북구 노원동3가 1149-1,35.8942543,128.5772576
대구광역시 북구 노원동3가 74-5,35.8981924,128.5704081
대구광역시 북구 노원동3가 712-11,35.8916536,128.5627151
대구광역시 북구 침산동 622,35.8983172,128.5906444
대구광역시 북구 침산동 900-4,35.902672,128.5836986
대구광역시 북구 노원동3가 678-2,35.8909875,128.560206
대구광역시 북구 노원동3가 187-59,35.8998923,128.5658209
대구광역시 북구 노원동3가 187-4,35.8980729,128.5663297
대구광역시 북구 침산동 917-2,35.9023425,128.5828875
대구광역시 북구 침산동 1054-1,35.8985524,128.5797391
대구광역시 북구 침산동 1222,35.89518,128.5817195
대구광역시 북구 노원동3가 412-1,35.8932754,128.561096
대구광역시 북구 검단동 887-100,35.9139619,128.615999
대구광역시 북구 노원동3가 45-7,35.9005804,128.5744798
대구광역시 북구 노원동3가 56-12,35.9025692,128.5719229
대구광역시 북구 노원동3가 1105,35.8956993,128.5747724
대구광역시 북구 태전동 796-3,35.9132674,128.5488114
대구광역시 북구 노원동2가 280,35.8881972,128.5739129
대구광역시 북구 복현동 459-7,35.8934918,128.6195822
대구광역시 북구 노원동3가 1094,35.8975124,128.5778373
대구광역시 북구 산격동 1291-19,35.8967876,128.6134965
대구광역시 북구 노원동3가 51,35.9006292,128.5731375
대구광역시 북구 침산동 1026-3,35.8997584,128.5819624
대구광역시 북구 태전동,35.9219392,128.544655
대구광역시 북구 침산동 1045,35.8996844,128.5829212
대구광역시 북구 노원동3가 191-10,35.8980354,128.5652925
대구광역시 북구 노원동3가 1143,35.894302,128.5755776
대구광역시 북구 노원동3가 429-7,35.8944232,128.5606156
대구광역시 북구 노원동3가 1105-1,35.8956993,128.5747724
대구광역시 북구 노원동3가 190-4,35.8986582,128.5654798
"대구광역시 북구 노원동3가 704, 3층",35.8922995,128.5612343
대구광역시 북구 침산동 874,35.9021765,128.5834812
대구광역시 북구 노원동3가 1205-8,35.899787,128.5781031
대구광역시 북구 검단동 887-166,35.9083567,128.6184317
대구광역시 북구 침산동 861,35.9010894,128.5810803
대구광역시 북구 침산동 821,35.9014502,128.5867826
대구광역시 북구 노원동3가 187-19,35.8991209,128.5661887
대구광역시 북구 노원동3가 187-14,35.8995027,128.5662656
대구광역시 북구 노원동3가 59-23,35.9004032,128.5691069
대구광역시 북구 노원동3가 3-5,35.9032207,128.5760963
대구광역시 북구 노원동3가 475-3,35.8953188,128.5579745
대구광역시 북구 노원동3가 474-1,35.8955007,128.5587822
대구광역시 북구 침산동 1232,35.895561,128.5828998
대구광역시 북구 침산동 836-5,35.9017588,128.5854023
대구광역시 북구 노원동3가 21-1,35.9007796,128.5761717
대구광역시 북구 노원동3가 59-35,35.900114,128.5681288
대구광역시 북구 노원동3가 176-1,35.8981177,128.5719053
대구광역시 북구 침산동 935-1,35.9020068,128.5803614
대구광역시 북구 노원동3가 3-1,35.9029886,128.5756249
대구광역시 북구 복현동 337-4,35.8933812,128.6226684
대구광역시 북구 노원동3가 39,35.8993622,128.5745917
대구광역시 북구 침산동 769-1,35.9022874,128.5884538
대구광역시 북구 침산동 769-1,35.9022874,128.5884538
대구광역시 북구 노원동3가 678-2,35.8909875,128.560206
대구광역시 북구 산격동 628-1,35.9040124,128.600676
대구광역시 북구 침산동 899-5,35.9012888,128.5801092
대구광역시 북구 침산동 1245-1,35.8942963,128.5810695
대구광역시 북구 침산동 1075,35.8987468,128.5825897
대구광역시 북구 노원동3가 429-16,35.8937531,128.5605278
대구광역시 북구 산격동 26-2,35.9120503,128.6103315
대구광역시 북구 노원동3가 647-1,35.8911746,128.5585591
대구광역시 북구 침산동 858-3,35.9005114,128.5816932
대구광역시 북구 침산동 884,35.9030303,128.5847226
대구광역시 북구 금호동 산97-4외2필지,35.8960823,128.5255812
대구광역시 북구 침산동 780-14,35.902591,128.5859136
대구광역시 북구 산격동 628-18,35.9038667,128.6004278
대구광역시 북구 침산동 1140,35.896555,128.5812566
대구광역시 북구 노원동3가 1135-1,35.8950273,128.576942
대구광역시 북구 침산동 1234-2,35.8952531,128.5828178
대구광역시 북구 침산동 1046-2,35.8995206,128.5821202
대구광역시 북구 동호동 151-2,35.959234,128.5607518
대구광역시 북구 노원동3가 1136-1,35.8945121,128.5764929
대구광역시 북구 침산동 1064-5,35.8986506,128.580492
대구광역시 북구 검단동 1016-5,35.9099757,128.6246586
대구광역시 북구 침산동 866,35.9012136,128.5824328
대구광역시 북구 침산동 1076-13,35.8991355,128.5832882
대구광역시 북구 노원동3가 61-14,35.900262,128.5669335
대구광역시 북구 침산동 750-4,35.9014187,128.5891553
대구광역시 북구 노원동3가 1135-2,35.8948639,128.5768112
대구광역시 북구 관음동 1404-2,35.9406571,128.5476784
대구광역시 북구 국우동 1097-1,35.9445186,128.5702698
대구광역시 북구 침산동 1034-2,35.8998547,128.579763
대구광역시 북구 노원동3가 1133-1,35.8949377,128.5764661
대구광역시 북구 검단동 700-7,35.9152094,128.6227874
대구광역시 북구 노원동3가 523-3,35.8922357,128.5540218
"대구광역시 북구 노원동3가 23 ,2층",35.9016717,128.575457
대구광역시 북구 노원동3가 34-13,35.8979688,128.5753261
대구광역시 북구 노원동3가 74-30,35.8989315,128.5719078
대구광역시 북구 태전동 652-1,35.9169839,128.5463695
대구광역시 북구 산격동 14-95,35.9123209,128.6083404
대구광역시 북구 노원동3가 187-51,35.8996477,128.5657139
대구광역시 북구 노원동3가 535-1,35.8930934,128.556828
대구광역시 북구 노원동3가 3-15,35.903074,128.5762459
대구광역시 북구 노원동3가 303-1,35.8942363,128.5653132
대구광역시 북구 노원동3가 3-7,35.9032532,128.5764599
대구광역시 북구 노원동3가 56-87,35.9030409,128.5720338
대구광역시 북구 노원동3가 4-8,35.903274,128.575329
대구광역시 북구 노원동3가 8-5,35.9031932,128.5750648
대구광역시 북구 노원동3가 4-6,35.9030967,128.5754562
대구광역시 북구 노원동3가 8-4,35.903121,128.574887
대구광역시 북구 검단동 700-12,35.9145692,128.6226716
대구광역시 북구 검단동 838-17,35.9123966,128.6187424
대구광역시 북구 검단동 700-13,35.9148093,128.6231155
대구광역시 북구 검단동 838-4,35.9082735,128.6216318
대구광역시 북구 노원동3가 662,35.8918429,128.5596293
대구광역시 북구 노원동3가 153-4,35.8970058,128.5720125
대구광역시 북구 노원동3가 201-12,35.8976681,128.5672961
대구광역시 북구 노원동3가 234-1,35.8940618,128.5679017
대구광역시 북구 노원동3가 214-9,35.8966231,128.5687098
대구광역시 북구 노원동3가 47-10,35.8996031,128.5735931
대구광역시 북구 노원동3가 237-1,35.8965953,128.5641037
대구광역시 북구 노원동3가 56-55,35.9013681,128.5716495
대구광역시 북구 노원동3가 182-6,35.8961867,128.5715923
대구광역시 북구 노원동3가 494-4,35.894093,128.5537024
대구광역시 북구 노원동3가 56-1,35.9014132,128.5731575
대구광역시 북구 노원동3가 628-1,35.8921734,128.5583235
대구광역시 북구 노원동3가 494-1,35.8939556,128.5535885
대구광역시 북구 노원동3가 56-83,35.9031579,128.5724556
대구광역시 북구 노원동3가 466-1,35.8943754,128.5573465
대구광역시 북구 노원동3가 56-22,35.9016201,128.5734282
대구광역시 북구 노원동3가 214-8,35.8967577,128.5684704
대구광역시 북구 노원동3가 241-6,35.8975793,128.5624169
대구광역시 북구 노원동3가 511,35.8933364,128.5541779
대구광역시 북구 노원동3가 56-20,35.9009014,128.5735161
대구광역시 북구 노원동3가 468-3,35.894585,128.5580159
대구광역시 북구 노원동3가 481-1,35.8946542,128.5559195
대구광역시 북구 노원동3가 59-19,35.8994565,128.5691621
대구광역시 북구 노원동3가 261-1,35.8942125,128.5621129
대구광역시 북구 노원동3가 1206-5,35.8990427,128.5778651
대구광역시 북구 노원동3가 62-13,35.8991742,128.5686317
대구광역시 북구 노원동3가 3-16,35.9029128,128.5762215
대구광역시 북구 노원동3가 187-21,35.8992332,128.5664554
대구광역시 북구 검단동 777-40,35.9124532,128.6253938
대구광역시 북구 노원동3가 407,35.8933309,128.5625198
대구광역시 북구 노원동3가 408-1,35.8933476,128.5622319
대구광역시 북구 노원동3가 58-6,35.9014095,128.5697787
대구광역시 북구 노원동3가 368,35.8927259,128.5660335
대구광역시 북구 노원동3가 191-3,35.8982832,128.5653154
대구광역시 북구 침산동 687,35.9016033,128.5906688
대구광역시 북구 노원동3가 469,35.8942106,128.5580775
대구광역시 북구 노원동3가 465-14,35.8938182,128.55602
대구광역시 북구 노원동3가 425-1,35.8938266,128.5588746
대구광역시 북구 노원동3가 1205-13,35.9002919,128.5784325
대구광역시 북구 노원동3가 481-3,35.8947323,128.5561848
대구광역시 북구 노원동3가 227-8,35.8959741,128.56931
대구광역시 북구 노원동3가 481-2,35.8946923,128.5560516
대구광역시 북구 노원동3가 615-3,35.8913731,128.5569433
대구광역시 북구 노원동3가 468-1,35.894526,128.5578925
대구광역시 북구 노원동3가 329,35.8932188,128.5672089
대구광역시 북구 노원동3가 428-3,35.89353,128.5594695
대구광역시 북구 노원동3가 58-5,35.9005754,128.5696531
대구광역시 북구 노원동3가 443,35.8934462,128.5584909
대구광역시 북구 노원동3가 413-7,35.8936797,128.5613758
대구광역시 북구 노원동3가 187-48,35.8992517,128.5654009
대구광역시 북구 노원동3가 190-3,35.8988562,128.5653516
대구광역시 북구 검단동 887-1,35.9123062,128.6168637
대구광역시 북구 노원동3가 246-2,35.896339,128.5614865
대구광역시 북구 노원동3가 189,35.8990024,128.5649272
대구광역시 북구 노원동3가 241-20,35.8972931,128.5621435
대구광역시 북구 노원동3가 194-6,35.898525,128.564484
대구광역시 북구 노원동3가 245-16,35.897121,128.5619462
대구광역시 북구 노원동3가 244-4,35.8967727,128.5625918
대구광역시 북구 노원동3가 1205-4,35.9002938,128.578037
대구광역시 북구 검단동 838-34,35.9117613,128.6194144
대구광역시 북구 노원동3가 245,35.897121,128.5619462
대구광역시 북구 노원동3가 194-4,35.8986227,128.5644183
대구광역시 북구 노원동3가 485,35.8939207,128.5550925
대구광역시 북구 노원동3가 59-19,35.8994565,128.5691621
대구광역시 북구 노원동3가 429-4,35.8942518,128.5602699
대구광역시 북구 노원동3가 56-42,35.9021589,128.5721493
대구광역시 북구 노원동3가 484,35.8938454,128.5553966
대구광역시 북구 노원동3가 241-25,35.8979866,128.5630136
대구광역시 북구 노원동3가 237-39,35.896123,128.5640992
대구광역시 북구 노원동3가 74-28,35.8989602,128.5727023
대구광역시 북구 노원동3가 547-17,35.8917264,128.5559721
대구광역시 북구 노원동3가 198-17,35.8973614,128.5641069
대구광역시 북구 노원동3가 547-3,35.8923704,128.5558803
대구광역시 북구 노원동3가 1203-3,35.9011381,128.5773452
대구광역시 북구 노원동3가 271-2,35.895044,128.5654817
