name,address,type,product
정우이엔지,경상남도 함안군 칠서면 구포리 201-1번지 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,"철구조물,금속공작물"
정우테크,경상남도 함안군 칠원읍 용산리 880-1 번지 외 1필지,기타 가정용 전기기기 제조업,가전제품용사출품(부품)
정일테크,경상남도 함안군 칠원읍 무기로 189 외 2필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
정현금속(주),경상남도 함안군 칠북면 화천길 246 (일반공장) 외 2필지,목재 도구 및 주방용 나무제품 제조업 외 2 종,"목형제품,선박부품"
제삼전자(주),경상남도 함안군 칠북면 화천리 1080번지 외 1필지,합성수지 및 기타 플라스틱 물질 제조업,사출성형품
제이씨티(JCT),경상남도 함안군 칠북면 가연1길 63-2 (JTC) 외 1필지,배전반 및 전기 자동제어반 제조업,산업자동제어장비
제이에스테크,경상남도 함안군 칠서면 유성로 248 (B.K수출포장) (총 2 필지) 외 1필지,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,제관
제일사료(주)함안공장,경상남도 함안군 법수면 윤외공단길 83 (천하제일사료(주)) 외 1필지,배합 사료 제조업 외 1 종,배합사료
제일에스컬레이터(주),경상남도 함안군 칠북면 북원로 146 외 5필지,승강기 제조업,"e/s제어반, 안전기판, 역주행방지장치"
종합샷시,경상남도 함안군 가야읍 백새길 35 ((주)태신정공) 외 2필지,"금속 문, 창, 셔터 및 관련제품 제조업",창호 및 샷시
주성부엌가구,경상남도 함안군 산인면 신산리 58-11번지 외 4필지,기타 목재가구 제조업,목재가구
주식회사 금정수출포장,경상남도 함안군 칠원읍 운서리 991번지 외 3필지,"목재 포장용 상자, 드럼 및 유사용기 제조업",목재상자
주식회사 대진에코텍,경상남도 함안군 칠원읍 오곡로 430-4 외 2필지,유기질 비료 및 상토 제조업,부숙유기질비료
주식회사 동신플랜트,경상남도 함안군 군북면 석교천길 239 외 1필지,기타 구조용 금속제품 제조업 외 1 종,해양플랜트 기자재
주식회사 마하,경상남도 함안군 칠원읍 돈담내길 52 외 1필지,산업용 냉장 및 냉동 장비 제조업,산업용냉장냉동부품
주식회사 명진기계,경상남도 함안군 칠서면 유성로 90-123 외 3필지,절삭가공 및 유사처리업,금속가공품
주식회사 비앤아이,경상남도 함안군 법수면 장백로 1254 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,금속구조물
주식회사 선진,경상남도 함안군 칠북면 검단리 1369-4번지 외 4필지,레미콘 제조업,레미콘
주식회사 세원플랜트,경상남도 함안군 칠서면 가연로 12 외 1필지,절삭가공 및 유사처리업,"산업플랜트, 치공구"
주식회사 스틸마켓코리아,경상남도 함안군 법수면 강주3길 74 외 1필지,기타 구조용 금속제품 제조업,건축구조제품 및 철근가공업
주식회사 아이렉스,경상남도 함안군 대산면 하기리 140번지 외 1필지,육상 금속 골조 구조재 제조업 외 2 종,"굴착토처리설비, 백필플랜ㅌ, 오탁수처리설비, 겐트크레인, 황토살포기, 실리카졸"
주식회사 아진공조,경상남도 함안군 칠서면 유성로 90-111 외 3필지,그 외 기타 금속가공업,금속가공품
주식회사 에이치아이피,경상남도 함안군 대산면 서촌리 695번지 외 5필지,금속 캔 및 기타 포장용기 제조업,스틸박스
주식회사 지성,경상남도 함안군 법수면 장백로 566 (법수면) 외 2필지,구조용 금속 판제품 및 공작물 제조업 외 3 종,"철골, 철구조물,철의장품"
주식회사 진테크,경상남도 함안군 칠북면 화천1길 113-4 외 1필지,금속 절삭기계 제조업,산업기계 및 부품
주식회사 초록웰,경상남도 함안군 칠원읍 용두산길 32 외 2필지,코르크 및 조물제품 제조업 외 6 종,보행매트
주식회사 태백에이치에스,경상남도 함안군 칠서면 함의로 10-2 (칠서면) (총 2 필지) 외 1필지,금속 절삭기계 제조업,선박용만능연삭기
주식회사 태영메크로,경상남도 함안군 칠원읍 구성리 259-2번지 외 1필지 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,배기관장치
주식회사 포에스텍,경상남도 함안군 칠원읍 호곡1길 95 외 4필지,"탭, 밸브 및 유사장치 제조업","공작기계부품,자동차휠류"
주식회사약동산업,경상남도 함안군 칠북면 화천1길 161 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
주은테크,경상남도 함안군 대산면 평림1길 99 (주은테크) 외 1필지,도장 및 기타 피막처리업,도장품
주평(주),경상남도 함안군 군북면 모로리 148번지 외 2필지 외 2필지,주형 및 금형 제조업 외 4 종,자동차 부품 및 금형
주흥테크,경상남도 함안군 칠원읍 석전3길 73-11 외 2필지,자동차용 금속 압형제품 제조업 외 1 종,자동차 부품 외
죽천정밀,경상남도 함안군 칠원읍 운서리 985-1번지 외 4필지 외 4필지,기타 가공 공작기계 제조업,가공공작기계
중부케미칼,경상남도 함안군 칠원읍 운서리 869번지 외 3필지,혼성 및 재생 플라스틱 소재 물질 제조업,재생플라스틱원료
지마린,경상남도 함안군 군북면 국우로 65 (일반공장) 외 5필지,합성수지선 건조업,"소형보트, 바지선"
지엔아이테크엠(주),경상남도 함안군 산인면 산익길 75 외 2필지,컨베이어장치 제조업 외 3 종,컨베이어장치
지원테크,경상남도 함안군 칠북면 덕남길 113-33 (총 3 필지) 외 2필지,주형 및 금형 제조업,목형
진명산업,경상남도 함안군 칠원읍 운서리 1062-98 번지 외 4필지,그 외 기타 금속가공업,레이저절단가공품(유압탱크)
진산기업,경상남도 함안군 칠서면 함의로 144-46 (공장) (총 4 필지) 외 3필지,금속 절삭기계 제조업 외 2 종,공작기계부품
진성산업(주),경상남도 함안군 칠원읍 용두산길 60 (진성산업(주)) 외 1필지,그 외 기타 전자부품 제조업 외 1 종,전자부품
진성산업(주) 2공장,"경상남도 함안군 칠원읍 용두산안길 18, 7 (총 2 필지) 외 1필지",그 외 기타 전자부품 제조업 외 1 종,전자부품
진흥기계,경상남도 함안군 칠원읍 운서리 873-6번지 외 1필지,내연기관 제조업,조선엔진부품
창대수출포장,경상남도 함안군 칠서면 대부로 460 외 7필지,목재 깔판류 및 기타 적재판 제조업,목재파렛트
창성기업,경상남도 함안군 칠서면 함의로 209-48 외 1필지,"유인 항공기, 항공우주선 및 보조장치 제조업 외 2 종",우주항공관련 발사대부품 외 비철가공 용접
창성테크,경상남도 함안군 칠북면 북원로 110-2 외 1필지,기타 구조용 금속제품 제조업 외 1 종,운전용 힐 베어링 조립체
창성테크,경상남도 함안군 칠원읍 용산5길 99 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,자동차용라디에타 부품
창원텍,경상남도 함안군 칠원읍 경남대로 1939-1 (공장) (총 2 필지) 외 1필지,혼성 및 재생 플라스틱 소재 물질 제조업,플라스틱 칩
창조산업,경상남도 함안군 군북면 모로리 138번지 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,"철판, 각재"
창조엔지니어링(주),경상남도 함안군 칠북면 화천리 1078 번지 외 1필지 외 1필지,금속 절삭기계 제조업,공작기계부품
청우중공업(주),경상남도 함안군 군북면 유현리 1027-3번지 외 4필지,그 외 기타 1차 철강 제조업 외 1 종,"강구조물, 철구조물"
초연산업,경상남도 함안군 칠북면 북원로 146 외 5필지,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품
칠성1급 종합정비,경상남도 함안군 칠원읍 삼칠로 219 외 8필지,건설 및 채광용 기계장비 제조업,건설기계부품
칠원콘크리트,경상남도 함안군 칠원읍 운무로 26-1 (칠원콘크리트) 외 6필지,"콘크리트 타일, 기와, 벽돌 및 블록 제조업","벽돌,블록"
케이디텍,경상남도 함안군 칠원읍 용산리 214번지 외 3필지,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,배전반
케이원산업 주식회사,경상남도 함안군 칠서면 유성로 90-49 케이원산업(주) 외 1필지,석회 및 플라스터 제조업 외 1 종,소독용 액상소석회
코어산업(주),경상남도 함안군 칠원읍 원서로 139-30 외 1필지,금속탱크 및 저장용기 제조업,"압력용기, 열교환기, 저온용기"
키엘테크(주),"경상남도 함안군 칠북면 삼칠로 2017, 외4필지 외 4필지",승강기 제조업 외 39 종,엘리베이트부품외
태광산업,경상남도 함안군 칠서면 구포리 680-1번지 외 3필지,절삭가공 및 유사처리업,공작기계조립
태산수지,경상남도 함안군 군북면 월촌리 1081번지 외 1필지,혼성 및 재생 플라스틱 소재 물질 제조업,재생플라스틱원료
태산정밀,경상남도 함안군 칠서면 함의로 353 외 2필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
태산철강,경상남도 함안군 칠원읍 삼칠로 223-1 외 3필지,그 외 기타 금속가공업,철강제품
태성기업,경상남도 함안군 칠원읍 운서리 719번지 외 1필지 외 1필지,육상 금속 골조 구조재 제조업 외 2 종,철구조물
태성산업,경상남도 함안군 대산면 평림2길 145 외 2필지,"목재 포장용 상자, 드럼 및 유사용기 제조업",목재포장용기
태성중공업,경상남도 함안군 칠원읍 운서3길 41-74 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
태안금속,경상남도 함안군 산인면 신산리 630-2번지 외1필지,배전반 및 전기 자동제어반 제조업,"배전반, 엘리베이터부품"
태양산업,경상남도 함안군 칠원읍 용정리 930-12번지 외 4필지,배전반 및 전기 자동제어반 제조업,전기 컨트롤 판넬
태영씨앤씨(주),경상남도 함안군 대산면 송산로 727 외 3필지,도장 및 기타 피막처리업 외 3 종,"피막처리파이프, 배관지지대"
태영정밀,경상남도 함안군 칠원면 용산5길 66 (칠원읍) 외 1필지,그 외 자동차용 신품 부품 제조업 외 1 종,"자동차시트부품,에어콘,전자렌지부품"
태영테크,경상남도 함안군 칠북면 영동리 387번지 외 2필지,절삭가공 및 유사처리업 외 1 종,각종 frame 등 금속절삭가공품
태일산업,경상남도 함안군 칠원읍 운무로 217-19 (총 2 필지) 외 1필지,기타 가공 공작기계 제조업,캠판
태진,경상남도 함안군 칠원읍 운무로 52 (태진) (총 4 필지) 외 3필지,그 외 기타 금속가공업,기계가공품
토우리함안전통식품,경상남도 함안군 법수면 대송1길 39 외 1필지,장류 제조업,"청국장,된장, 간장"
티에스에이 주식회사,경상남도 함안군 군북면 사도리 317 번지 외 5필지,그 외 기타 분류 안된 비금속 광물제품 제조업,콘크리트용 잔골재(프라임샌드)
티엠시(주),경상남도 함안군 칠북면 덕남리 583번지 외 3필지 외 3필지,육상 금속 골조 구조재 제조업 외 27 종,"플랜트산업기계,전기판넬"
파워팩(주),경상남도 함안군 대산면 대법로 554-2 ((주)삼진공업사) 외 2필지,플라스틱 필름 제조업 외 1 종,비닐
프루이드서비스,경상남도 함안군 칠원읍 경남대로 1939-2 (플루이드서비스) 외 1필지,기체 펌프 및 압축기 제조업 외 1 종,하이드로 파워 유닛
필러코리아(주),경상남도 함안군 칠원읍 용산5길 26 외 1필지,"용기 세척, 포장 및 충전기 제조업","충전기,세척기, 캡핑기"
하나엔지니어링,경상남도 함안군 칠원읍 유장길 355 (총 3 필지) 외 2필지,금속탱크 및 저장용기 제조업 외 3 종,"상하수도관련산업기계,선박구성품"
하나테크,경상남도 함안군 칠서면 회산길 195 (공장) 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,소형사출단순조립
하나테크,경상남도 함안군 칠원읍 야촌2길 24 외 3필지,그 외 자동차용 신품 부품 제조업 외 3 종,"자동차부품, 전기, 전자"
하이트진로(주) 함안공장,경상남도 함안군 칠서면 청계3길 30 (금관청주) 외 2필지,기타 발효주 제조업,청주
한국금속,경상남도 함안군 대산면 평림리 1391번지 외7필지,알루미늄주물 주조업,"반도체부품, 자동차부품"
한국아이디엠,경상남도 함안군 칠북면 영동리 388-4번지 외1필지,육상 금속 골조 구조재 제조업 외 2 종,철구조물. 소형크레인
한국정밀기계(주),경상남도 함안군 법수면 윤외공단길 83-2 외 5필지,금속 절삭기계 제조업,공작기계부품
한국제강(주),경상남도 함안군 군북면 장백로 394 (한국제강(주)) 외 5필지,제강업 외 1 종,이형철근 및 파레트
한국중기계 주식회사,경상남도 함안군 군북면 유전2길 52-1 (한국정밀기계(주)) 외 1필지,금속 절삭기계 제조업 외 1 종,cnc 보링머신 외
한국중기계(주)(2공장),경상남도 함안군 군북면 유전2길 84 ((주)진우) 외 2필지,금속 절삭기계 제조업,cnc 보링머신
한국파워오엔엠(주),경상남도 함안군 대산면 송산로 769-95 외 1필지,핵반응기 및 증기보일러 제조업,절단가공 및 용접/조립
한마기계,경상남도 함안군 칠원읍 동대이안길 18-1 (한마기계) 외 1필지,"용기 세척, 포장 및 충전기 제조업 외 2 종",음료포장기계
한성,경상남도 함안군 법수면 황사리 855번지 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
한솔테크,경상남도 함안군 칠북면 가연리 781번지 외 6필지 외 6필지,그 외 자동차용 신품 부품 제조업 외 3 종,금속기계부품
한아통상(주),경상남도 함안군 법수면 정주로 351-37 (한아통상(주)) (총 2 필지) 외 1필지,그 외 기타 분류 안된 섬유제품 제조업,섬유보강재
한일공업,경상남도 함안군 칠원읍 예용로 251 (태진상사) 외 3필지,변압기 제조업 외 7 종,"변압기부품,굴삭기부품,도져부품"
한일시멘트(주)함안공장,경상남도 함안군 법수면 법정로 83-43 (한일시멘트) 외 19필지,비내화 모르타르 제조업,레미탈
한진콘테이너,경상남도 함안군 칠서면 삼칠로 719 외 2필지,기타 구조용 금속제품 제조업,철구조물(스틸하우스 등)
함안콘크리트(주),경상남도 함안군 법수면 윤외공단길 26-96 외 13필지,"콘크리트 타일, 기와, 벽돌 및 블록 제조업","콘크리트벽돌, 속빈콘크리트 블록"
함안하이텍,경상남도 함안군 법수면 법수로 596 (총 3 필지) 외 2필지,금속 절삭기계 제조업,공작기계부품
해승케이피피(주),"경상남도 함안군 칠서면 계룡로 102, (총9필지) (칠서면) 외 8필지",그 외 기타 금속가공업 외 2 종,해양 파이프 스풀
현대근교산업(주),경상남도 함안군 칠원읍 유장길 220 (현대근교산업(주)) 외 3필지,그 외 기타 전자부품 제조업 외 1 종,LEAD FRAME
현대아이엠티,경상남도 함안군 칠원읍 용산4길 112 (총 2 필지) 외 1필지,액체 펌프 제조업 외 1 종,전동기 발전기 펌프
혜광스틸,경상남도 함안군 칠원읍 예곡리 496-5번지 외 4필지,구조용 금속 판제품 및 공작물 제조업,기와형 스레트
호랑이표세라믹스,경상남도 함안군 군북면 박곡리 276번지 외1필지,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업 외 1 종",벽돌
호성기계,경상남도 함안군 군북면 여명로 159 (효성기계) 외 2필지,금속 절삭기계 제조업,공작기계 부품
화남산업(주),경상남도 함안군 군북면 유전1길 77 (공장) (총 11 필지) 외 10필지,기타 구조용 금속제품 제조업,금속의장재
화성산업(주),경상남도 함안군 법수면 강주2길 22 ((주)화성) (총 4 필지) 외 3필지,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품
화성수지,경상남도 함안군 칠서면 구포리 124-4번지 외 2필지 외 2필지,혼성 및 재생 플라스틱 소재 물질 제조업,폐플라스틱분쇄용융
화신금속,경상남도 함안군 칠서면 구포리 203-3번지 외 3필지 외 3필지,자동차용 금속 압형제품 제조업 외 1 종,산업기계부품
화인테크,경상남도 함안군 칠서면 함의로 72-1 (총 2 필지) 외 1필지,기타 가정용 전기기기 제조업,세탁기부품
효성전기제작소,경상남도 함안군 칠원읍 석전1길 94-8 외 1필지,"전기회로 개폐, 보호장치 제조업 외 1 종",전기콘트롤박스
효일테크,경상남도 함안군 칠서면 함의로 349-3 외 2필지,금속 절삭기계 제조업 외 1 종,"산업기계, 선반부품"
훌루테크머시닝,경상남도 함안군 칠원읍 쇠만이길 5-50 외 2필지,선박 구성 부분품 제조업,조타장치(스테어링기어)
휴먼중공업(주),경상남도 함안군 칠서면 계내리 12번지 외 1필지,무기 및 총포탄 제조업 외 16 종,방위산업용 부품
히트산업,"경상남도 함안군 법수면 법수로 407, 외2필지",그 외 기타 분류 안된 섬유제품 제조업,위생타올
보그워너창녕 유한책임회사,경상남도 창녕군 계성면 명리길 78 외 4필지,자동차 엔진용 신품 부품 제조업 외 1 종,"내연기관용전장품(Starter,Alternator)"
(주)디케이오스텍 창녕공장,경상남도 창녕군 장마면 초곡길 235-24 (총 2 필지) 외 1필지,그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품
(주)SUN&L 창녕공장,경상남도 창녕군 도천면 일리 418 외 3필지,포장용 플라스틱 성형용기 제조업 외 1 종,생활용품 플라스틱 pump&spray
(주)가야이에스씨,경상남도 창녕군 대합면 이방대합로 1132 (총 5 필지) 외 8필지,기타 구조용 금속제품 제조업,"철구조물, BH제작, 금속부착물 외"
(주)협동정공,경상남도 창녕군 대합면 평지리 996번지 외 1필지,"탭, 밸브 및 유사장치 제조업","밸브,금속관이음쇠"
농업회사법인(주)영남엘피씨,경상남도 창녕군 대지면 효정리 432-1번지 외 14필지,육류 도축업(가금류 제외) 외 2 종,임가공품
(주)신화열처리,"경상남도 창녕군 대합면 대합산업단지로 38-43, (1392번지) 외 1필지",자동차용 신품 동력전달장치 제조업,자동차 미션 부품
(주)화인베스틸,경상남도 창녕군 창녕읍 창밀로 259-33 외 1필지,열간 압연 및 압출 제품 제조업,조선용형강
디에이치튜브주식회사,경상남도 창녕군 성산면 후천리 504번지 외 2필지 외 2필지,그 외 자동차용 신품 부품 제조업 외 4 종,엔진용파워트레인
(주)에이원(제2공장),경상남도 창녕군 계성면 명리길 66 외 1필지,광학렌즈 및 광학요소 제조업,휴대폰카메라 모듈(렌즈)
디에이치튜브(주),경상남도 창녕군 성산면 후천공단길 29 (총 3 필지) 외 2필지,그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품
(주)이노폴,경상남도 창녕군 계성면 준공업단지길 16 (총 4 필지) 외 3필지,일반용 도료 및 관련제품 제조업,분체도료용 원료
(주)센트랄씨엠에스,경상남도 창녕군 대합면 합리 1388번지 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,터보차처 콤푸레샤 하우징
대유중공업(주),경상남도 창녕군 대합면 평지퇴산로 239 외 1필지,그 외 기타 1차 철강 제조업,"철근,H빔, 구조물조립"
농업회사법인 뉴그린푸드(주),경상남도 창녕군 계성면 신당리 78-3 번지 외 4필지,육상 금속 골조 구조재 제조업 외 1 종,엑기스
대한파카라이징(주),경상남도 창녕군 계성면 명리 232번지 외 2필지 외 2필지,그 외 기타 분류 안된 화학제품 제조업 외 2 종,금속표면처리제
제일케미텍(주),경상남도 창녕군 대합면 수장퇴산로 77 (총 3 필지) 외 2필지,알루미늄주물 주조업,자동차공조기부품
삼진정밀(주),경상남도 창녕군 장마면 영산장마로 37 (총 22 필지) 외 38필지,그 외 자동차용 신품 부품 제조업 외 3 종,자동차용시동모타부품
(주)영화,경상남도 창녕군 대합면 대합산업단지로 38-19 외 1필지,기타 구조용 금속제품 제조업,샌드위치 판넬
금강공업(주),경상남도 창녕군 계성면 광계마을길 149-16 외 8필지,기타 구조용 금속제품 제조업 외 1 종,"철구조물,조선기자재"
(주)에이원,경상남도 창녕군 계성면 준공업단지길 32-7 (총 4 필지) 외 3필지,액체 펌프 제조업 외 10 종,휴대폰카메라 모듈
(주)대왕,경상남도 창녕군 영산면 신제로 69 (총 3 필지) 외 2필지,선박 구성 부분품 제조업,"선박부품,플랜트"
(주)금경라이팅,경상남도 창녕군 대합면 합리 1342번지 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,알루미늄 다이케스팅
(주)삼진플랜텍,경상남도 창녕군 장마면 계성장마로 165 외 5필지,선박 구성 부분품 제조업,"piping,철구조물"
동해기계(주) 창녕지점,경상남도 창녕군 영산면 영산월령로 353 외 8필지,건설 및 채광용 기계장비 제조업,철판(굴삭기부품)
시라준비,경상남도 창녕군 대합면 둔지길 29-12 (총 7 필지) 외 3필지,기타 가공 공작기계 제조업,폴리에스텔
(주)에이치엔티,경상남도 창녕군 계성면 준공업단지길 14 외 1필지,특수 직물 및 기타 직물 직조업,금속열처리 등
(주)원창,경상남도 창녕군 계성면 준공업단지길 14 외 1필지,그 외 기타 전자부품 제조업 외 1 종,금속열처리 등
대흥기업(주),경상남도 창녕군 영산면 월령공장길 94 외 2필지,"알루미늄 제련, 정련 및 합금 제조업 외 1 종",철골조립제품
(주)케이엠씨,경상남도 창녕군 영산면 영산도천로 466 외 11필지,부직포 및 펠트 제조업,지게차용 변속기 조립품
(주)디에스피,경상남도 창녕군 도천면 논리우강길 395 (총 13 필지) 외 12필지,육상 금속 골조 구조재 제조업 외 1 종,데크플레이트
(주)넥스트씨엔디,경상남도 창녕군 장마면 강리길 67 (총 2 필지) 외 1필지,레미콘 제조업,공작기계
(주)남창,경상남도 창녕군 영산면 도천중앙로 203 외 6필지,금속 절삭기계 제조업,제재목
(주)동창,경상남도 창녕군 대지면 효정리 432-1번지 외 11필지,"고무, 화학섬유 및 플라스틱 성형기 제조업 외 1 종",육지동물가공품
(주)산마을,경상남도 창녕군 장마면 창녕장마로 427 외 1필지,기타 과실ㆍ채소 가공 및 저장 처리업,생식품
(주)한국종합플랜트,경상남도 창녕군 영산면 영산월령로 377 외 1필지,배전반 및 전기 자동제어반 제조업,"산업기계,환경플랜트"
(주)한일,경상남도 창녕군 도천면 영산도천로 88 외 13필지,구조용 금속 판제품 및 공작물 제조업,"레미콘, 기포콘크리트"
삼성스틸(주),경상남도 창녕군 대지면 도양새우등길 19 외 2필지,농업 및 임업용 기계 제조업,수도용 피복강관
(주)에스텍,경상남도 창녕군 창녕읍 창녕장마로 543-1 외 2필지,트레일러 및 세미트레일러 제조업 외 1 종,라지에이터
(주)극동,경상남도 창녕군 장마면 창녕장마로 321 (총 3 필지) 외 2필지,그 외 기타 1차 철강 제조업,컨테이너
(주)대명스틸,경상남도 창녕군 영산면 월령리 32번지 외 11필지 외 11필지,선박 구성 부분품 제조업,"건축철골, 금속재 빔구조물"
(주)약동산업,경상남도 창녕군 영산면 봉암리 82-1번지 외 2필지,"탭, 밸브 및 유사장치 제조업",철구조물
농업회사법인 선샘(주),경상남도 창녕군 도천면 덕곡리 412-1번지 외 1필지,"플라스틱 선, 봉, 관 및 호스 제조업 외 1 종","참기름,볶음깨,양파슬라이스"
JS밸브,경상남도 창녕군 도천면 경남대로 3133 외 1필지,"탭, 밸브 및 유사장치 제조업","밸브,배관자재"
(주)금화스틸,경상남도 창녕군 도천면 경남대로 3103 외 4필지,그 외 자동차용 신품 부품 제조업 외 3 종,가공철근
(주)태창섬유,경상남도 창녕군 대합면 둔지길 30-17 (총 2 필지) 외 1필지,육류 기타 가공 및 저장처리업 (가금류 제외) 외 2 종,"장섬유, 연사"
(주)휴텍,경상남도 창녕군 남지읍 낙동로 312 (총 10 필지) 외 9필지,김치류 제조업 외 1 종,PVC원재료
영주식품,경상남도 창녕군 계성면 영산계성로 326 외 1필지,그 외 기타 금속가공업,김치류
한립기계,경상남도 창녕군 계성면 명리 432-1번지 외 4필지 외 4필지,기타 구조용 금속제품 제조업,개폐장치및보호장치
농업회사법인 영마루 주식회사,경상남도 창녕군 계성면 관동마을길 17 외 1필지,"전기회로 개폐, 보호장치 제조업 외 1 종","누룽지, 누룽지기계"
(주)태영라이텍,경상남도 창녕군 영산면 영산도천로 476-19 (총 2 필지) 외 1필지,그 외 자동차용 신품 부품 제조업 외 4 종,조명기기 및 부품
(주)에스에스티,경상남도 창녕군 계성면 계성장마로 350 외 2필지,육류 포장육 및 냉동육 가공업 (가금류 제외),"자동차용 신품부품, 차체용 신품부품"
씨엘(주),경상남도 창녕군 장마면 장마고곡로 177-22 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,쿠킹박스(샐러드외)
(주)대원기업,경상남도 창녕군 장마면 동정리 26-4번지 외 5필지,건설 및 채광용 기계장비 제조업,"자동차부품(응축기,증발기)"
(주)한맥기계(1공장),경상남도 창녕군 도천면 논리 388번지 외 3필지,그 외 자동차용 신품 부품 제조업 외 3 종,산업용배관
(주)해드림에프에스,경상남도 창녕군 대지면 효정리 322-3번지 외 3필지,포장용 플라스틱 성형용기 제조업,"순대,족발,편육,꼬리,대창,육수"
도정공업사,경상남도 창녕군 대지면 석리 693번지 외 8필지 외 4필지,기타 과실ㆍ채소 가공 및 저장 처리업,목재 건축내장재
덕상정밀(주),경상남도 창녕군 계성면 준공업단지길 27 외 2필지,"면류, 마카로니 및 유사식품 제조업 외 1 종",베벨기어류
정원식품,경상남도 창녕군 계성면 봉산관동2길 55 외 2필지,그 외 자동차용 신품 부품 제조업 외 3 종,국수
제이에프(주),경상남도 창녕군 창녕읍 여초리 707번지 외 4필지,그 외 자동차용 신품 부품 제조업 외 3 종,PET원사
수성산업,경상남도 창녕군 성산면 곽천대산로 292 외 3필지,배합 사료 제조업 외 1 종,레미콘
회원정공,경상남도 창녕군 도천면 치이골길 30 (총 2 필지) 외 1필지,"플라스틱 선, 봉, 관 및 호스 제조업",엔진용 chain sprocket
(주)남양에스앤티,경상남도 창녕군 대합면 평지리 61-4번지 외 13필지,탁주 및 약주 제조업,자동차 제동장치
주영산업,경상남도 창녕군 대합면 평지리 138-5번지 외 1필지,골판지 제조업 외 3 종,부직포
에스엔티(S&T) 인더스트리,경상남도 창녕군 대합면 이방리 470번지 외 1필지 외 1필지,면직물 직조업,인쇄원단
(주)명성패킹,경상남도 창녕군 대합면 유산1길 16 (총 4 필지) 외 3필지,레미콘 제조업 외 1 종,"골판지상자,지통,하드보드지"
고려산업(주) 창녕공장,경상남도 창녕군 대합면 수장퇴산로 35 (총 4 필지) 외 3필지,무기 및 총포탄 제조업 외 16 종,배합사료
(주)경민,경상남도 창녕군 대합면 등지리 264번지 외 3필지 외 3필지,그 외 자동차용 신품 부품 제조업 외 3 종,선박구성부분품
(주)신광콘크리트,경상남도 창녕군 창녕읍 이남길 40-60 (창녕읍) 외 4필지,그 외 자동차용 신품 부품 제조업 외 3 종,인터로킹
대명스틸,경상남도 창녕군 영산면 영산월령로 384 외 3필지,액체 펌프 제조업,"철강구조물구조용,철근콘크리트구조물구조용"
동양알피에프산업(R.P.F)(주),경상남도 창녕군 도천면 논리우강길 403 외 14필지,기타 구조용 금속제품 제조업,"TU Beam, TU deck"
(주)에이치앤비,경상남도 창녕군 대지면 우포1대로 1218-17 외 8필지,빵류 제조업,니들베어링
(주)신우포장,경상남도 창녕군 영산면 신제로 24 외 2필지,골판지 제조업 외 2 종,포장용 박스
(주)봉견,경상남도 창녕군 유어면 우포1대로 908 외 7필지,"플라스틱 선, 봉, 관 및 호스 제조업 외 2 종",호안블럭
(주)리노,경상남도 창녕군 유어면 내부곡길 166 (총 4 필지) 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,"초음파탐상기,비파괴검사장비"
(주)회원이엔지,경상남도 창녕군 도천면 도천리 629-2번지 외 4필지,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,자동차 부품
(주)모전식품,경상남도 창녕군 대합면 모전리 876번지 외 8필지,육상 금속 골조 구조재 제조업,"숙성양파농축액,곰탕,설렁탕,돈사골추출액"
(주)성화,경상남도 창녕군 대합면 모전리 563번지 외 1필지,가정용 및 장식용 도자기 제조업,"해치,격판"
새한식품(주),경상남도 창녕군 고암면 원촌어은길 42 외 1필지,가정용 및 장식용 도자기 제조업,면류
도원사,경상남도 창녕군 고암면 갈동길 56-31 (총 2 필지) 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,슈퍼본차이나 화인세라믹소재
(주)엔.에이.텍,경상남도 창녕군 유어면 선소1길 117-25 (총 2 필지) 외 1필지,산업용 그 외 비경화 고무제품 제조업 외 2 종,부산물비료(퇴비)
(주)제이에프코리아,경상남도 창녕군 도천면 경남대로 3081 (총 4 필지) 외 3필지,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업,전자통신장비부품
(주)디알아이,경상남도 창녕군 계성면 계성장마로 250-8 외 3필지,육상 금속 골조 구조재 제조업 외 1 종,고무방충제
