회사명,종업원수,생산품,용지면적(제곱미터),제조시설면적(제곱미터),부대시설면적(제곱미터),공장대표주소,도로명주소,업종명,년도,분기,위도,경도
진성금속,8,가구용손잡이 및 특수볼트,,476.56,98.4,,경상남도 김해시 지내동 273-0004번지,구조용 금속 판제품 및 공작물 제조업 외 3 종,2017,4,35.23382299,128.9202891
진산기계공업사,1,농업용기계 부품제조,,379.4,71.5,경상남도 김해시 주촌면 내삼리 869-16,경상남도 김해시 주촌면 서부로1403번길 8-47,농업 및 임업용 기계 제조업,2017,4,35.22556801,128.817732
진삼금속,5,밸브,,567,10.8,경상남도 김해시 안동 540-8,경상남도 김해시 안동 540-8번지,"탭, 밸브 및 유사장치 제조업",2017,4,35.22638152,128.9110999
진성기계,2,기계부품,,432,60,경상남도 김해시 진례면 고모리 14-1,경상남도 김해시 진례면 고모로 717-21,그 외 기타 일반목적용 기계 제조업 외 1 종,2017,4,35.2882344,128.7768654
진성테크,2,주형및금형,,283.5,68.04,경상남도 김해시 주촌면 내삼리 745-1,경상남도 김해시 주촌면 서부로 1492-3,주형 및 금형 제조업,2017,4,35.22989392,128.8213224
진양산업사,9,코어타일임가공,,251.37,186.04,경상남도 김해시 한림면 신천리 90,경상남도 김해시 한림면 용덕로 52-16,정형 내화 요업제품 제조업 외 1 종,2017,4,35.2823151,128.8359276
진양테크(주),21,철도차량부품,,4298.46,1082.45,경상남도 김해시 진영읍 죽곡리 6-1,경상남도 김해시 진영읍 서부로123번길 33,철도차량 부품 및 관련 장치물 제조업,2017,4,35.28938451,128.7681342
진보기계,10,선박부품(피팅류),,622.6,68.08,경상남도 김해시 부곡동 162-9,경상남도 김해시 장유로55번안길 35-35,선박 구성 부분품 제조업,2017,4,35.21753882,128.8045374
진산레이저,10,철판가공품,,591.85,133.2,경상남도 김해시 안동 541-31,경상남도 김해시 김해대로2636번길 25-10,절삭가공 및 유사처리업,2017,4,35.2261964,128.9156903
진성금속,3,신발금형,,479,0,경상남도 김해시 안동 259-12,경상남도 김해시 김해대로2635번길 19,주형 및 금형 제조업,2017,4,35.23076142,128.914484
진성기술,11,컴푸터기기,,168.48,6.25,경상남도 김해시 삼계동 1121-13,경상남도 김해시 안곡로18번길 2,기타 주변기기 제조업,2017,4,35.27123915,128.8589557
진성정밀,2,열처리품,,492,179.21,경상남도 김해시 주촌면 내삼리 363-1,경상남도 김해시 주촌면 서부로1541번안길 44-37,금속 열처리업,2017,4,35.23614995,128.8118012
진양금속(주),62,"스텐레스,칼라강판,냉연강판,절단제조",,10362.5,1582.63,,경상남도 김해시 주촌면 농소리 625-4번지 F-5,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,2017,4,35.21551449,128.8277032
진성시스템(주),3,배전반,,66,0,경상남도 김해시 상동면 우계리 791-1,경상남도 김해시 상동면 소락로 207-53,배전반 및 전기 자동제어반 제조업 외 1 종,2017,4,35.29824272,128.9009193
진양Inspection,4,유압장치,,238,39.6,,경상남도 김해시 주촌면 내삼리 183번지  외 1필지,유압기기 제조업,2017,4,35.242037,128.8062241
진양시스템,4,플라스틱제품,,550,44.3,경상남도 김해시 생림면 나전리 665,경상남도 김해시 생림면 나전로161번길 80,플라스틱 창호 제조업,2017,4,35.30566618,128.8747164
진영공업상사,10,"볼밸브,유니온,니쁠",,477.45,9.88,경상남도 김해시 진영읍 죽곡리 582,경상남도 김해시 진영읍 서부로266번길 6,"탭, 밸브 및 유사장치 제조업",2017,4,35.27557943,128.7636173
진영산업,16,과일선별기,,370,50,경상남도 김해시 한림면 퇴래리 1276-3,경상남도 김해시 한림면 김해대로927번길 65,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.29735665,128.7823907
진영수출포장공업사,7,골판지상자,,560.15,288.53,경상남도 김해시 주촌면 내삼리 1231,경상남도 김해시 주촌면 서부로1409번길 83-18,골판지 제조업 외 1 종,2017,4,35.23028177,128.813855
진성기업,7,조관기,,477,7.2,경상남도 김해시 흥동 516,경상남도 김해시 금관대로1084번길 9,기기용 자동측정 및 제어장치 제조업,2017,4,35.2245587,128.8502121
진성정밀산업사,4,공작기계부품,,129.6,21,경상남도 김해시 주촌면 내삼리 313,경상남도 김해시 주촌면 서부로1541번길 86-104,절삭가공 및 유사처리업,2017,4,35.24089021,128.8114984
진양기연,11,압출기및금형,,770.8,168,경상남도 김해시 한림면 퇴래리 183-1,경상남도 김해시 한림면 김해대로1031번안길 55,기타 가공 공작기계 제조업,2017,4,35.30087106,128.7936849
진양정밀,5,절식가공품철재,,457.88,48.4,경상남도 김해시 주촌면 내삼리 1055,경상남도 김해시 주촌면 서부로1541번안길 63,절삭가공 및 유사처리업,2017,4,35.23439535,128.8107469
진양폼테크(주),20,폴리우레탄폼,,5989.99,3362.38,경상남도 김해시 진례면 고모리 774,경상남도 김해시 진례면 고모로526번길 85 (총 6 필지),고무패킹류 제조업 외 1 종,2017,4,35.26727841,128.7829252
진영기계(주),5,산업기계,,493.3,0,경상남도 김해시 진영읍 신용리 579-5,경상남도 김해시 진영읍 진영로 336-13,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.3001939,128.7494012
진양테크(주),33,철도차량부품외,,4836,294.12,,경상남도 김해시 주촌면 망덕리 876-6번지 B-6,철도차량 부품 및 관련 장치물 제조업,2017,4,35.21930462,128.8226625
진영기계,8,기계가공,,614.5,403.19,경상남도 김해시 생림면 생철리 202-14,경상남도 김해시 생림면 마사로 36-22,그 외 기타 일반목적용 기계 제조업 외 1 종,2017,4,35.34665524,128.8534817
진영산업기계,5,가공기계,,335.8,49.35,경상남도 김해시 주촌면 내삼리 991-4,경상남도 김해시 주촌면 서부로1541번안길 44-20,금속 절삭기계 제조업 외 14 종,2017,4,35.23570694,128.8129604
진영화학,1,자동차부품,,490,269.25,경상남도 김해시 주촌면 선지리 101-1,경상남도 김해시 주촌면 서부로1701번안길 58-133,합성수지 및 기타 플라스틱 물질 제조업,2017,4,35.24652395,128.8419566
진일정공,7,선박엔진부품,,430.35,247,경상남도 김해시 진례면 송현리 36,경상남도 김해시 진례면 고모로216번길 211,선박 구성 부분품 제조업,2017,4,35.24785307,128.7747948
진홍기업(주),5,프레임,,3574.12,580.5,경상남도 김해시 어방동 1062-4,경상남도 김해시 분성로541번길 20,농업 및 임업용 기계 제조업 외 4 종,2017,4,35.23766255,128.9055485
진양테크,2,플라스틱 안전제품,,490,0,경상남도 김해시 상동면 묵방리 777-13,경상남도 김해시 상동면 소락로 94-4,그 외 기타 플라스틱 제품 제조업,2017,4,35.29086123,128.9011769
진영ENG,1,금형품외,,330,35,경상남도 김해시 진영읍 진영리 1402-2,경상남도 김해시 진영읍 진남로 60,주형 및 금형 제조업,2017,4,35.30838629,128.7100631
진영산업,5,금형,,275,220,경상남도 김해시 진례면 산본리 44,경상남도 김해시 진례면 고모로 71-15,주형 및 금형 제조업,2017,4,35.23462876,128.7676756
진영산업사,8,카바링사,,1490.1,33,,경상남도 김해시 한림면 신천리 792번지 외2,연사 및 가공사 제조업,2017,4,35.27683354,128.8281191
진영철강(주),4,강관제조,,471,15,경상남도 김해시 생림면 생철리 202-1,경상남도 김해시 생림면 마사로 36-26,강관 제조업 외 1 종,2017,4,35.34719297,128.8542693
진우산업,5,자동차부품,,437.5,246.88,경상남도 김해시 주촌면 내삼리 1012,경상남도 김해시 주촌면 서부로1541번안길 44-14,운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.23539277,128.8130308
진영열처리,5,금속열처리,,435,109.32,경상남도 김해시 진례면 고모리 762,경상남도 김해시 진례면 고모로526번길 79-21 (총 2 필지),금속 열처리업,2017,4,35.26773347,128.7836895
진우공업사,6,플라스틱사출성형,,378,369.28,,경상남도 김해시 율하동 300번지,운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.1708821,128.8071848
진일화학,6,유리세정액,,325,49.5,경상남도 김해시 주촌면 덕암리 634-4,경상남도 김해시 주촌면 서부로1637번안길 46,표면광택제 및 실내가향제 제조업,2017,4,35.2584222,128.8192915
차세대케미칼(주),14,비료,,244.92,344.13,경상남도 김해시 진례면 고모리 275-1,경상남도 김해시 진례면 고모로581번길 7,복합비료 및 기타 화학비료 제조업,2017,4,35.27545947,128.775366
창동화학,3,세정제화학제품,,273,46,경상남도 김해시 삼방동 99-2,경상남도 김해시 분성로627번길 41-26,계면활성제 제조업,2017,4,35.23934645,128.9120272
창선스텐,8,스텐벤드,,133,0,경상남도 김해시 진영읍 하계리 479-6,경상남도 김해시 진영읍 하계로138번길 115,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.27938898,128.7261411
진영수출포장,20,목재상자,,897.7,403.6,경상남도 김해시 주촌면 내삼리 570-1,경상남도 김해시 주촌면 서부로1541번길 42 (총 3 필지),"목재 포장용 상자, 드럼 및 유사용기 제조업",2017,4,35.23678275,128.8182856
진영텍스,10,조선기자재,,1000,181.4,경상남도 김해시 상동면 묵방리 793-1,경상남도 김해시 상동면 소락로 126,편조원단 제조업,2017,4,35.29340136,128.9013857
진유사,54,프레스금형및전자부품,,1312,100,경상남도 김해시 주촌면 원지리 1062-1,경상남도 김해시 주촌면 서부로1637번길 195-40,자동차용 금속 압형제품 제조업 외 2 종,2017,4,35.25032363,128.8266783
진주목재,4,목잽,,220.5,0,경상남도 김해시 한림면 가산리 76-1,경상남도 김해시 한림면 한림로 967,일반 제재업,2017,4,35.33311961,128.7554339
차만전자,8,레이져포인트,,876,272.16,경상남도 김해시 진영읍 여래리 228-2 경도아파트,경상남도 김해시 진영읍 진영로265번길 49,정형외과용 및 신체보정용 기기 제조업 외 1 종,2017,4,35.30259008,128.7466568
창녕스텐,10,스텐밴드,,470.84,84.62,경상남도 김해시 삼계동 1226-3,경상남도 김해시 안곡로 73,금속선 가공제품 제조업,2017,4,35.27270053,128.853564
진흥테크,3,전기공사용장비자재외,,1641.79,13.49,경상남도 김해시 진영읍 의전리 347,경상남도 김해시 진영읍 서부로396번길 20-6,변압기 제조업,2017,4,35.26828001,128.7526256
창건기업,3,배관자재,,480,59.5,경상남도 김해시 한림면 퇴래리 1276-3,경상남도 김해시 한림면 김해대로927번길 65,절삭가공 및 유사처리업,2017,4,35.29735665,128.7823907
창림산업(주),18,선박의장품,,1590,246.5,경상남도 김해시 생림면 안양리 79-6,경상남도 김해시 생림면 안양로144번길 5,일반철물 제조업,2017,4,35.36416356,128.8529498
창성나노텍(주),4,전도성 잉크,,85,33.4,,"경상남도 김해시 주촌면 골든루트로 80-59, 1동 2층 205",그 외 기타 분류 안된 화학제품 제조업 외 1 종,2017,4,35.21497472,128.8322813
창성정밀,3,금형,,183,4.32,경상남도 김해시 지내동 267-11,경상남도 김해시 삼안로52번길 11,주형 및 금형 제조업,2017,4,35.23406168,128.9188832
창신F&V,8,자동차 부품,,493,100,경상남도 김해시 진례면 송현리 914-1,경상남도 김해시 진례면 고모로216번길 148 (총 3 필지),그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.24386708,128.7777493
진한제과,10,곡분과자,,432,66,경상남도 김해시 생림면 봉림리 222-2,경상남도 김해시 생림면 생림대로669번길 30,과자류 및 코코아 제품 제조업,2017,4,35.32095986,128.8565489
차세대종합정비,10,건설기계장비,,669.5,78,경상남도 김해시 생림면 나전리 626-1,경상남도 김해시 생림면 나전로 189,건설 및 채광용 기계장비 제조업,2017,4,35.30096266,128.8761504
창대전기,6,"배전반,전기자동제어반",,467.4,228,경상남도 김해시 주촌면 천곡리 644-5,경상남도 김해시 주촌면 서부로 1586,배전반 및 전기 자동제어반 제조업,2017,4,35.23609779,128.8261004
창명농산,22,까진마늘,,478.5,104,경상남도 김해시 한림면 가산리 521-2,경상남도 김해시 한림면 가동로103번길 27,김치류 제조업 외 1 종,2017,4,35.33046035,128.7612294
창성MT,2,프레스용금형,,170.08,0,경상남도 김해시 주촌면 양동리 50-31,경상남도 김해시 주촌면 서부로1295번길 123,주형 및 금형 제조업,2017,4,35.2286949,128.8004978
창성산업,7,eva스펀지,,904.5,175,경상남도 김해시 생림면 나전리 317-8,경상남도 김해시 생림면 상동로 30-30,그 외 기타 고무제품 제조업,2017,4,35.29508668,128.8812581
창성,2,로프드럼,,486,347.75,경상남도 김해시 한림면 신천리 330-13,경상남도 김해시 한림면 김해대로1538번길 22-49,선박 구성 부분품 제조업,2017,4,35.27311591,128.8373927
창성산기,5,자동차부품,,444,56,,경상남도 김해시 생림면 나전리 716-6 번지 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.30507791,128.8765362
창성직물공업사,38,카페트,,561,132,경상남도 김해시 안동 159-15,경상남도 김해시 삼안로 61,"카펫, 마루덮개 및 유사제품 제조업",2017,4,35.23474281,128.916832
창신이엔지(주),5,선박부품,,960,208,경상남도 김해시 한림면 안곡리 722-1,경상남도 김해시 한림면 안곡로333번길 43,선박 구성 부분품 제조업,2017,4,35.28794742,128.8431005
창우정밀,6,자동차부품,,440.75,323.85,경상남도 김해시 한림면 안곡리 362-1,경상남도 김해시 한림면 안곡로 443,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.29901419,128.8418371
창원정공(주),20,금속 절삭기계 제조,,1495.32,597,,경상남도 김해시 주촌면 농소리 627-2번지 L-2,금속 절삭기계 제조업 외 1 종,2017,4,35.21448455,128.8335666
창민정밀,5,금형,,112.75,97.25,경상남도 김해시 지내동 312-13,경상남도 김해시 분성로 717-12,기타 가공 공작기계 제조업,2017,4,35.23219107,128.9215512
창성금속,23,밸브,,280.2,30.24,경상남도 김해시 주촌면 선지리 264,경상남도 김해시 주촌면 서부로1701번안길 90,"탭, 밸브 및 유사장치 제조업",2017,4,35.24703068,128.8386334
창성에스앤피(주),21,도장및기타피막,,1296,298.38,경상남도 김해시 생림면 생철리 208-10,경상남도 김해시 생림면 마사로 20-73,선박 구성 부분품 제조업,2017,4,35.34548951,128.8554238
창성철재,5,철구조물,,900,8.75,,경상남도 김해시 한림면 김해대로835번길 108-24,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.29946154,128.7838138
창신산업,19,"프라스틱(세탁기,냉장고부품)",,646.98,92.38,경상남도 김해시 삼계동 1104-1,경상남도 김해시 안곡로 17,그 외 기타 플라스틱 제품 제조업,2017,4,35.27056968,128.8581625
창신정밀기계,5,기계부품임가공,,350.36,0,경상남도 김해시 한림면 병동리 799-4,경상남도 김해시 한림면 김해대로916번길 104,절삭가공 및 유사처리업,2017,4,35.28618542,128.7888713
창신금속(주),20,스탠파이프,,1999.39,128.76,경상남도 김해시 주촌면 덕암리 780,경상남도 김해시 주촌면 서부로1637번길 372,강관 제조업 외 1 종,2017,4,35.25881985,128.8148486
창신정공,17,자동차부품,,818,126,경상남도 김해시 진영읍 본산리 303-6,경상남도 김해시 진영읍 본산1로 86,절삭가공 및 유사처리업,2017,4,35.31528468,128.747674
창원S&P,12,금속표면처리및도장,,1357.9,448.5,경상남도 김해시 진영읍 본산리 988-4,경상남도 김해시 진영읍 본산로110번길 22-1,도장 및 기타 피막처리업,2017,4,35.31328588,128.7443391
창일에너지,3,"보일러,냉방기",,320.4,0,경상남도 김해시 주촌면 천곡리 205-6,경상남도 김해시 주촌면 서부로1631번길 62,핵반응기 및 증기보일러 제조업,2017,4,35.24174564,128.8282323
창진산업,2,자동차의장품,,74,60,경상남도 김해시 안동 256-33,경상남도 김해시 삼안로 11-13,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.22976551,128.9171492
천부화학,2,산업용플라스틱제품,,670,195.4,경상남도 김해시 삼방동 99-1,경상남도 김해시 분성로627번길 41-22,운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.23945397,128.9125716
창성파인텍,8,자동차부품외,,1603.97,224.93,경상남도 김해시 한림면 가산리 744,경상남도 김해시 한림면 가산로 25,금속 열처리업,2017,4,35.3201922,128.7592686
창신에프앤브이,2,플라스틱내장재,,475.54,18.24,경상남도 김해시 진례면 송현리 962,경상남도 김해시 진례면 고모로216번길 83,그 외 기타 플라스틱 제품 제조업,2017,4,35.24396286,128.7751913
창암스프링,2,금속스프링가공,,229.6,0,경상남도 김해시 이동 109-8,경상남도 김해시 칠산로183번길 9 (이동),금속 스프링 제조업,2017,4,35.19159813,128.8399942
창원메쉬,3,조류사료,,194.04,194.04,경상남도 김해시 한림면 퇴래리 657-4,경상남도 김해시 한림면 김해대로927번길 54,절삭가공 및 유사처리업,2017,4,35.2962706,128.7822499
창원S&P,10,쇼트및도장,,2361.9,346.74,경상남도 김해시 한림면 퇴래리 126,경상남도 김해시 한림면 김해대로1031번안길 62-1,도장 및 기타 피막처리업,2017,4,35.30295388,128.7949417
창원환경산업(주),10,금속용기,,420,242,경상남도 김해시 진영읍 의전리 416-2,경상남도 김해시 진영읍 서부로378번길 81,금속 위생용품 제조업 외 4 종,2017,4,35.27264425,128.7503083
창조테크,20,산업기계,,348.4,182.88,경상남도 김해시 주촌면 내삼리 1122-3,경상남도 김해시 주촌면 서부로1499번길 80 (총 2 필지),그 외 기타 일반목적용 기계 제조업 외 1 종,2017,4,35.23202698,128.8118337
창원정공(주),37,자동화 치공구,,2243.26,328.4,경상남도 김해시 주촌면 농소리 626-2,경상남도 김해시 주촌면 골든루트로 80-101,금속 절삭기계 제조업,2017,4,35.21558061,128.8347701
창조산업(주),12,PC용책상,,483.84,4.08,경상남도 김해시 어방동 1064-14,경상남도 김해시 김해대로2567번길 49,그 외 기타 전자부품 제조업 외 4 종,2017,4,35.23319245,128.907036
창홀딩도어,3,커튼,,148.81,204.44,경상남도 김해시 풍유동 391-1,경상남도 김해시 금관대로910번길 28-8,커튼 및 유사제품 제조업,2017,4,35.21019829,128.8475587
천우중공업(주),10,조선기자재,,1557.28,235.05,경상남도 김해시 진례면 송현리 994-10,경상남도 김해시 진례면 고모로180번길 47-52,강선 건조업 외 2 종,2017,4,35.24146483,128.7752388
천일기계,15,"콘베어,산업자동화품",,491.76,154.76,경상남도 김해시 주촌면 양동리 420-14,경상남도 김해시 주촌면 서부로1293번길 53-8,기타 물품 취급장비 제조업,2017,4,35.22398969,128.8023634
천일화학,2,"바기자,휴지통,과일상자",,372,859.36,경상남도 김해시 한림면 신천리 276-1,경상남도 김해시 한림면 김해대로 1539-14,포장용 플라스틱 성형용기 제조업 외 1 종,2017,4,35.2759611,128.8411104
창인테크,5,플라스틱제품,,530,80,경상남도 김해시 유하동 759-1,경상남도 김해시 유하로 107-52 (유하동),운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.21153822,128.8127908
창진기계,3,자동차부품,,228.8,60,경상남도 김해시 주촌면 내삼리 1128-15,경상남도 김해시 주촌면 서부로1499번길 49-31,자동차 엔진용 신품 부품 제조업 외 1 종,2017,4,35.2315622,128.8137369
천부산업사,2,일반도료(수성),,386,0,경상남도 김해시 상동면 묵방리 302,경상남도 김해시 상동면 묵방로 10-21,일반용 도료 및 관련제품 제조업,2017,4,35.2911411,128.9138265
천명기업,11,금속표면처리,,826,967.17,경상남도 김해시 한림면 안하리 155-2,경상남도 김해시 한림면 안하로 249,"도금, 착색 및 기타 표면처리강재 제조업",2017,4,35.31904361,128.8245657
천옥일공(주),29,자동차부품,,364,150.8,경상남도 김해시 삼방동 104-6,경상남도 김해시 분성로627번길 51-35,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.2403104,128.9116069
천일계전(주),4,전력량계,,400,0,경상남도 김해시 안동 258-16,경상남도 김해시 김해대로2635번길 12,속도계 및 적산계기 제조업,2017,4,35.23041065,128.9161454
천수하우징,6,충격흡수안전휀스,,335,115,경상남도 김해시 진영읍 의전리 426,경상남도 김해시 진영읍 서부로378번길 73,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.27265718,128.7518917
천일계전(주),31,전력량계,,459.04,911.84,경상남도 김해시 지내동 196-18,경상남도 김해시 김해대로2694번길 13-7 (지내동),속도계 및 적산계기 제조업 외 2 종,2017,4,35.22796579,128.9219458
천일정공,24,HEAD FORMING,,642.4,132.16,,"경상남도 김해시 김해대로2596번길 23-49,  2B 23L",그 외 기타 일반목적용 기계 제조업 외 1 종,2017,4,35.22672761,128.9133468
천지판넬도어,2,조립식건축부자재,,490,0,경상남도 김해시 진영읍 의전리 62-3,경상남도 김해시 진영읍 서부로 307-3,"금속 문, 창, 셔터 및 관련제품 제조업",2017,4,35.27196529,128.7613239
천호산업,2,가구도어,,494,3.9,경상남도 김해시 생림면 사촌리 141,경상남도 김해시 생림면 나전로 396-68,기타 목재가구 제조업,2017,4,35.31809214,128.8743628
청구산업기계,5,송풍기외,,475.5,66,경상남도 김해시 상동면 우계리 601-1,경상남도 김해시 상동면 상동로375번길 160,산업용 송풍기 및 배기장치 제조업 외 12 종,2017,4,35.31645151,128.9033754
청룡산업(주),5,선박부품,,438.75,56.25,경상남도 김해시 상동면 여차리 372-1,경상남도 김해시 상동면 여차로 613-205,선박 구성 부분품 제조업,2017,4,35.35861245,128.8908235
천우정밀,23,자동차부품,,240,84,경상남도 김해시 삼방동 104-15,경상남도 김해시 분성로627번길 51-27,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23993644,128.9117901
천일계전(주),23,전력량계,,316.68,54.29,경상남도 김해시 지내동 196-12,경상남도 김해시 김해대로2694번길 13-39 (지내동),속도계 및 적산계기 제조업 외 2 종,2017,4,35.2266508,128.9228802
천일테크노,3,산업용노및오븐,,276.7,25.92,경상남도 김해시 한림면 명동리 252,경상남도 김해시 한림면 명동로4번길 15-28,"산업용 오븐, 노 및 노용 버너 제조업 외 2 종",2017,4,35.29809225,128.8129858
천일정공,15,설치용탱크,,497.93,8.1,경상남도 김해시 안동 539-26,경상남도 김해시 김해대로2596번길 23-43,금속탱크 및 저장용기 제조업 외 1 종,2017,4,35.22671753,128.9130526
천하글러브,5,의복액세서리,,485.19,424.89,경상남도 김해시 유하동 546-2,경상남도 김해시 유하로133번길 94 (유하동) (총 3 필지),기타 편조의복 액세서리 제조업,2017,4,35.2188869,128.8077576
청강테크,7,"전자부품(세탁기,에어컨외)",,790,335.9,,경상남도 김해시 진영읍 본산로219번길 76-36,운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.32199339,128.7489238
천호정밀(주),9,강관,,472,375.6,경상남도 김해시 진례면 고모리 288,경상남도 김해시 진례면 고모로 576,강관 제조업 외 1 종,2017,4,35.27499786,128.7762783
청구테크,1,동력전달장치부품,,560,91,경상남도 김해시 안동 541-3,경상남도 김해시 김해대로2636번길 25-18,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.22641745,128.9160622
청림산업,10,엔진오일쿨러,,1440,98,경상남도 김해시 생림면 봉림리 1224-1,경상남도 김해시 생림면 장재로520번길 8-107 (총 2 필지),육상 금속 골조 구조재 제조업 외 12 종,2017,4,35.32061213,128.8459149
청산목재,5,제재목,,320,81.12,경상남도 김해시 주촌면 원지리 1054,경상남도 김해시 주촌면 서부로1637번길 195-46,일반 제재업,2017,4,35.24997342,128.8262439
청송기업,7,Flange & Fitting,,319,80,경상남도 김해시 어방동 1047-6,경상남도 김해시 분성로557번길 28-5,자동차용 금속 압형제품 제조업 외 1 종,2017,4,35.23838723,128.9066228
청암(주),20,조미료,,330,329.34,경상남도 김해시 진영읍 설창리 37,경상남도 김해시 진영읍 김해대로719번길 179,기타 식품 첨가물 제조업,2017,4,35.30140495,128.7761085
천호공업,13,철강제품,,390,271.2,경상남도 김해시 어방동 1063-19,경상남도 김해시 김해대로2567번길 75,그 외 기타 금속가공업,2017,4,35.23538762,128.9065697
청강테크윈,2,세탁기부품,,394.2,111,경상남도 김해시 주촌면 내삼리 721-4,경상남도 김해시 주촌면 내삼리 721-4번지,그 외 기타 전자부품 제조업 외 1 종,2017,4,35.23139537,128.8189064
청룡산업(주),41,선박부분품,,2720.93,547.35,경상남도 김해시 생림면 사촌리 135-1,경상남도 김해시 생림면 나전로 376 (총 4 필지),선박 구성 부분품 제조업 외 2 종,2017,4,35.31701255,128.8729669
청룡산업,7,선박부품외,,450,20,경상남도 김해시 상동면 여차리 362-1,경상남도 김해시 상동면 여차로 613-203,선박 구성 부분품 제조업,2017,4,35.3588122,128.8918765
청림산업ENG,4,스포츠용품,,770.4,125.5,경상남도 김해시 생림면 나전리 70,경상남도 김해시 생림면 인제로611번길 7-35,기체 여과기 제조업 외 13 종,2017,4,35.27905076,128.8866482
청송기계(주),8,산업기계류,,297,33,경상남도 김해시 부곡동 98-11,경상남도 김해시 장유로55번길 30-39,컨베이어장치 제조업 외 1 종,2017,4,35.21650638,128.8015036
청산정밀,13,자동차부품,,1105.2,268.41,경상남도 김해시 부곡동 97-3,경상남도 김해시 장유로55번길 29-20,자동차 차체용 신품 부품 제조업 외 1 종,2017,4,35.21747636,128.7988163
청송산업기계,13,부켓엘리베이터,,483,33,경상남도 김해시 부곡동 98-11,경상남도 김해시 장유로55번길 30-39,컨베이어장치 제조업 외 1 종,2017,4,35.21650638,128.8015036
청양기업사,20,서랍대,,896.63,618.98,경상남도 김해시 주촌면 선지리 217,경상남도 김해시 주촌면 선지리 217번지,강화 및 재생 목재 제조업,2017,4,35.24241092,128.8374949
청우붙박이장,15,가구,,1138.75,157.46,경상남도 김해시 생림면 사촌리 591,경상남도 김해시 생림면 생림대로 657-6,기타 목재가구 제조업,2017,4,35.3214836,128.8598881
청학수지,3,펠렛,,420,0,경상남도 김해시 상동면 대감리 1010-4,경상남도 김해시 상동면 장척로 699-26,그 외 기타 플라스틱 제품 제조업,2017,4,35.30244573,128.9292956
춘우물산,29,도마 빨래판,,640,203.9,경상남도 김해시 한림면 가동리 422,경상남도 김해시 한림면 한림로 859-54 (총 2 필지),목재 도구 및 주방용 나무제품 제조업,2017,4,35.33392935,128.7674779
칼소닉칸세이코리아(주),65,자동차마후라,,11310.61,5064.12,경상남도 김해시 한림면 병동리 1263,경상남도 김해시 한림면 고모로 800,자동차 차체용 신품 부품 제조업 외 1 종,2017,4,35.29279943,128.7801138
청림인스텍(주),8,공작기계,,492.9,894.3,경상남도 김해시 진례면 송현리 110,경상남도 김해시 진례면 고모로324번안길 25-31 (총 3 필지),기타 가공 공작기계 제조업,2017,4,35.25018013,128.7753561
청송기계ENG,2,산업기계,,186,222.6,경상남도 김해시 부곡동 98-11,경상남도 김해시 장유로55번길 30-39,컨베이어장치 제조업 외 1 종,2017,4,35.21650638,128.8015036
청암,10,열처리풍력발전품,,480,121,경상남도 김해시 한림면 용덕리 15-2,경상남도 김해시 한림면 명동로123번길 16-97,절삭가공 및 유사처리업 외 1 종,2017,4,35.3090582,128.820032
청아산업,1,세제류,,271.5,89,경상남도 김해시 어방동 1065-16,경상남도 김해시 김해대로2553번길 38-14,"식초, 발효 및 화학 조미료 제조업 외 3 종",2017,4,35.23197385,128.9063816
청어산업,10,선박부품,,494.5,80,,경상남도 김해시 한림면 한림로46번길 52,선박 구성 부분품 제조업,2017,4,35.29558047,128.8145165
청운테크,5,산업기계,,232,0,경상남도 김해시 진영읍 본산리 302-16,경상남도 김해시 진영읍 본산로110번길 37,컨베이어장치 제조업 외 1 종,2017,4,35.31426121,128.746488
체은테크(주),10,자동차의장시트,,330,0,경상남도 김해시 안동 256-33,경상남도 김해시 삼안로 11-13 (안동),그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.22976551,128.9171492
청우시스템,3,전기제어반,,259.84,43.2,경상남도 김해시 한림면 퇴래리 1268,경상남도 김해시 한림면 퇴래리 1268-7번지,그 외 기타 전기장비 제조업,2017,4,35.29684991,128.7802282
청호산업,2,자동차부품및산업기계열처리,,440,222,경상남도 김해시 생림면 봉림리 946,경상남도 김해시 생림면 생림대로950번길 45-20,포장용 플라스틱 성형용기 제조업,2017,4,35.34334558,128.8515353
